controller_key,phase_ref,turn,saturn_a_node,saturn_b_node,saturn_c_node
09/033,C,1,28247,28136,28343
09/033,D,1,28343,28136,28247
09/034,A,1,29459,28137,28327
09/034,A,2,29459,28137,28136
09/034,A,3,29459,28137,28240
09/034,B,1,28240,28137,28327
09/034,B,2,28240,28137,29459
09/034,C,1,28327,28137,28136
09/034,C,2,28327,28137,28240
09/034,D,1,28136,28137,28327
09/034,D,2,28136,28137,29459
09/035,A,1,29543,28233,28484
09/035,A,2,29543,28233,26500
09/035,B,1,28484,28233,29543
09/035,C,1,26500,28233,29543
09/035,C,2,26500,28233,28484
09/036,A,1,28461,28143,28188
09/036,A,2,28461,28143,28180
09/036,B,1,28006,28143,28188
09/036,B,2,28006,28143,28180
09/036,C,1,28188,28143,28180
09/036,C,2,28188,28143,28006
09/036,C,3,28188,28143,28461
09/036,D,1,28180,28143,28006
09/036,D,2,28180,28143,28461
09/037,A,1,28476,28023,28407
09/037,A,2,28476,28023,28475
09/037,A,3,28476,28023,28022
09/037,B,1,28475,28023,28407
09/037,B,2,28475,28023,28022
09/037,B,3,28475,28023,28476
09/037,C,1,28407,28023,28475
09/037,C,2,28407,28023,28022
09/037,C,3,28407,28023,28476
09/037,D,1,28022,28023,28407
09/037,D,2,28022,28023,28475
09/037,D,3,28022,28023,28476
09/038,A,1,28483,28482,28910
09/038,A,2,28483,28482,28901
09/038,B,1,28483,28482,28898
09/038,C,1,28901,28482,28910
09/038,C,2,28901,28482,28699
09/038,D,1,28898,28482,28910
09/038,D,2,28898,28482,28699
09/038,D,3,28898,28482,28901
09/038,E,1,28910,28482,28699
09/038,E,2,28910,28482,28901
09/038,E,3,28910,28482,28898
09/039,A,1,51004,28444,28501
09/039,A,2,51004,28444,28106
09/039,A,3,51004,28444,28611
09/039,B,1,28611,28444,28501
09/039,B,2,28611,28444,51004
09/039,B,3,28611,28444,28106
09/039,C,1,51004,28444,28106
09/039,D,1,28106,28444,28501
09/039,D,2,28106,28444,51004
09/039,D,3,28106,28444,28611
09/039,E,1,28501,28444,51004
09/039,E,2,28501,28444,28106
09/039,E,3,28501,28444,28611
09/039,F,1,28106,28444,51004
09/040,A,1,28973,28714,28170
09/040,A,2,28973,28714,28713
09/040,A,3,28973,28714,28179
09/040,B,1,28713,28714,28170
09/040,B,2,28713,28714,28973
09/040,B,3,28713,28714,28179
09/040,C,1,28170,28714,28713
09/040,C,2,28170,28714,28973
09/040,C,3,28170,28714,28179
09/040,D,1,28179,28714,28170
09/040,D,2,28179,28714,28713
09/040,D,3,28179,28714,28973
09/041,A,1,28857,28451,28869
09/041,A,2,28857,28451,28871
09/041,A,3,28857,28451,28694
09/041,B,1,28871,28451,28857
09/041,B,2,28871,28451,28869
09/041,C,1,28694,28451,28857
09/041,C,2,28694,28451,28869
09/041,C,3,28694,28451,28871
09/041,D,1,28869,28451,28857
09/041,D,2,28869,28451,28871
09/041,D,3,28869,28451,28694
09/041,E,1,28857,28451,28869
09/042,A,1,28112,28426,28427
09/042,A,2,28112,28426,28114
09/042,B,1,28427,28426,28114
09/042,B,2,28427,28426,28112
09/042,C,1,28776,28426,28427
09/042,C,2,28776,28426,28114
09/042,C,3,28776,28426,28112
09/043,A,1,28783,28460,29181
09/043,A,2,28783,28460,28879
09/043,A,3,28783,28460,28880
09/043,B,1,29181,28460,28879
09/043,B,2,29181,28460,28783
09/043,B,3,29181,28460,28880
09/043,C,1,28879,28460,29181
09/043,C,2,28879,28460,28783
09/043,C,3,28879,28460,28880
09/043,D,1,28880,28460,29181
09/043,D,2,28880,28460,28879
09/043,D,3,28880,28460,28783
09/045,A,1,28511,28516,28214
09/045,B,1,28511,28516,28517
09/045,C,1,28511,28516,28707
09/045,D,1,28517,28516,28707
09/045,E,1,28707,28516,28214
09/045,F,1,28214,28516,28707
09/045,F,2,28214,28516,28517
09/046,A,1,28508,28708,28875
09/046,A,2,28508,28708,28707
09/046,B,1,28707,28708,28508
09/046,B,2,28707,28708,28875
09/046,C,1,28707,28708,28875
09/046,D,1,28875,28708,28707
09/046,E,1,28875,28708,28508
09/047,A,1,28102,28456,28885
09/047,A,2,28102,28456,28457
09/047,B,1,28457,28456,28885
09/047,B,2,28457,28456,28102
09/047,C,1,28885,28456,28457
09/047,C,2,28885,28456,28102
09/047,G,1,28457,28456,28885
09/047,H,1,28453,28457,28454
09/047,H,2,28453,28457,28456
09/047,L,1,28456,28457,28454
09/048,A,1,28102,28459,28877
09/048,A,2,28102,28459,28508
09/048,A,3,28102,28459,28938
09/048,B,1,28508,28459,28102
09/048,B,2,28508,28459,28877
09/048,B,3,28508,28459,28938
09/048,C,1,28877,28459,28102
09/048,C,2,28877,28459,28508
09/048,C,3,28877,28459,28938
09/048,D,1,28938,28459,28102
09/048,D,2,28938,28459,28877
09/048,D,3,28938,28459,28508
09/049,A,1,28542,28704,28483
09/049,A,2,28542,28704,28772
09/049,A,3,28542,28704,28909
09/049,B,1,28483,28704,28772
09/049,B,2,28483,28704,28542
09/049,B,3,28483,28704,28909
09/049,C,1,28772,28704,28483
09/049,C,2,28772,28704,28542
09/049,C,3,28772,28704,28909
09/049,D,1,28909,28704,28483
09/049,D,2,28909,28704,28772
09/049,D,3,28909,28704,28542
09/050,A,1,28519,28520,28466
09/050,A,2,28519,28520,28940
09/050,A,3,28519,28520,28522
09/050,B,1,28522,28520,28519
09/050,B,2,28522,28520,28466
09/050,B,3,28522,28520,28940
09/050,C,1,28466,28520,28519
09/050,C,2,28466,28520,28940
09/050,D,1,28940,28520,28519
09/050,D,2,28940,28520,28466
09/050,D,3,28940,28520,28522
09/051,A,1,29534,28132,29520
09/051,A,2,29534,28132,29000
09/051,B,1,29000,28132,29520
09/051,B,2,29000,28132,29534
09/051,C,1,29520,28132,29534
09/051,C,2,29520,28132,29000
09/052,A,1,28406,28123,28079
09/052,A,2,28406,28123,28515
09/052,A,3,28406,28123,28253
09/052,B,1,28515,28123,28079
09/052,B,2,28515,28123,28406
09/052,B,3,28515,28123,28253
09/052,C,1,28079,28123,28406
09/052,C,2,28079,28123,28515
09/052,C,3,28079,28123,28253
09/054,A,1,28625,28700,28514
09/054,A,2,28625,28700,29134
09/054,A,3,28625,28700,28491
09/054,B,1,29134,28700,28514
09/054,B,2,29134,28700,28491
09/054,B,3,29134,28700,28625
09/054,D,1,28491,28700,29134
09/054,E,1,28491,28700,28514
09/054,E,2,28491,28700,28625
09/054,F,1,28514,28700,29134
09/054,F,2,28514,28700,28491
09/054,F,3,28514,28700,28625
09/059,A,1,28841,28422,28837
09/059,A,2,28841,28422,29124
09/059,B,1,29124,28422,28840
09/059,C,1,29124,28422,28840
09/059,D,1,29124,28422,28837
09/059,E,1,28837,28422,29124
09/059,F,1,28837,28422,28840
09/059,F,2,28837,28422,29124
09/060,A,1,28700,28491,28902
09/060,A,2,28700,28491,28590
09/060,A,3,28700,28491,28901
09/060,B,1,28901,28491,28700
09/060,B,2,28901,28491,28902
09/060,B,3,28901,28491,28590
09/060,C,1,28590,28491,28700
09/060,C,2,28590,28491,28902
09/060,C,3,28590,28491,28901
09/060,D,1,28902,28491,28700
09/060,D,2,28902,28491,28590
09/060,D,3,28902,28491,28901
09/061,A,1,28591,28472,28593
09/061,A,2,28591,28472,28890
09/061,A,3,28591,28472,28590
09/061,B,1,28890,28472,28593
09/061,B,2,28890,28472,28591
09/061,B,3,28890,28472,28590
09/061,C,1,28590,28472,28593
09/061,C,2,28590,28472,28890
09/061,C,3,28590,28472,28591
09/061,D,1,28593,28472,28890
09/061,D,2,28593,28472,28591
09/061,D,3,28593,28472,28590
09/062,A,1,28520,28522,26021
09/062,A,2,28520,28522,26560
09/062,B,1,26560,28522,28467
09/062,B,2,26560,28522,28520
09/062,C,1,28467,28522,26021
09/062,C,2,28467,28522,26560
09/062,C,3,28467,28522,28520
09/062,D,1,26021,28522,26560
09/062,D,2,26021,28522,28467
09/062,D,3,26021,28522,28520
09/063,A,1,28935,28709,28934
09/063,A,2,28935,28709,29177
09/063,B,1,28934,28709,28935
09/063,B,2,28934,28709,29177
09/063,C,1,29107,28709,28934
09/063,C,2,29107,28709,28935
09/063,C,3,29107,28709,29177
09/063,D,1,29177,28709,28934
09/063,D,2,29177,28709,28935
09/064,A,1,28209,28528,28527
09/064,A,2,28209,28528,28945
09/064,B,1,28527,28528,28209
09/064,B,2,28527,28528,28945
09/064,C,1,28534,28528,28527
09/064,C,2,28534,28528,28945
09/064,D,1,28945,28528,28527
09/064,D,2,28945,28528,28209
09/066,A,1,29032,28098,28061
09/066,A,2,29032,28098,28099
09/066,B,1,28099,28098,28061
09/066,B,2,28099,28098,29032
09/066,C,1,28584,28098,28061
09/066,C,2,28584,28098,29032
09/066,C,3,28584,28098,28099
09/066,D,1,28061,28098,29032
09/066,D,2,28061,28098,28099
09/070,A,1,28350,28016,28014
09/070,A,2,28350,28016,28349
09/070,A,3,28350,28016,28480
09/070,B,1,28014,28016,28349
09/070,B,2,28014,28016,28480
09/070,B,3,28014,28016,28350
09/070,C,1,28349,28016,28480
09/070,C,2,28349,28016,28350
09/070,D,1,28480,28016,28014
09/070,D,2,28480,28016,28350
09/070,E,1,28350,28016,28480
09/070,F,1,28014,28016,28350
09/070,H,1,28003,28014,28016
09/070,I,1,28257,28014,28003
09/070,I,2,28257,28014,28016
09/070,J,1,28016,28014,28003
09/071,A,1,28394,28015,28354
09/071,B,1,28354,28015,28394
09/071,B,2,28354,28015,29074
09/071,C,1,29074,28015,28394
09/071,C,2,29074,28015,28354
09/072,A,1,28091,28097,28101
09/072,A,2,28091,28097,28957
09/072,A,3,28091,28097,28958
09/072,B,1,28957,28097,28091
09/072,B,2,28957,28097,28101
09/072,B,3,28957,28097,28958
09/072,C,1,28101,28097,28091
09/072,C,2,28101,28097,28957
09/072,C,3,28101,28097,28958
09/072,D,1,28958,28097,28091
09/072,D,2,28958,28097,28101
09/072,D,3,28958,28097,28957
09/072,E,1,28957,28097,28101
09/073,A,1,28312,28113,28179
09/073,A,2,28312,28113,28313
09/073,A,3,28312,28113,30415
09/073,B,1,28313,28113,28179
09/073,B,2,28313,28113,28312
09/073,B,3,28313,28113,30415
09/073,C,1,28179,28113,28312
09/073,C,2,28179,28113,28313
09/073,C,3,28179,28113,30415
09/073,D,1,30415,28113,28179
09/073,D,2,30415,28113,28312
09/073,D,3,30415,28113,28313
09/074,A,1,31166,30002,30370
09/074,A,2,31166,30002,28096
09/074,A,3,31166,30002,29110
09/074,B,1,28096,30002,30370
09/074,B,2,28096,30002,29110
09/074,B,3,28096,30002,31166
09/074,C,1,30370,30002,28096
09/074,C,2,30370,30002,29110
09/074,C,3,30370,30002,31166
09/074,D,1,29110,30002,30370
09/074,D,2,29110,30002,28096
09/074,D,3,29110,30002,31166
09/075,A,1,28600,28438,28852
09/075,A,2,28600,28438,28427
09/075,B,1,28852,28438,28600
09/075,B,2,28852,28438,28427
09/075,C,1,28851,28438,28600
09/075,D,1,28851,28438,28852
09/075,E,1,28851,28438,28427
09/076,A,1,28226,28996,29469
09/076,C,1,29469,28996,28226
09/076,D,1,29508,29469,29470
09/077,A,1,28294,28581,28292
09/077,A,2,28294,28581,28577
09/077,B,1,28577,28581,28294
09/077,B,2,28577,28581,28292
09/077,E,1,28292,28581,28294
09/077,E,2,28292,28581,28577
09/078,A,1,26610,26268,26471
09/078,A,2,26610,26268,26274
09/078,B,1,26471,26268,26610
09/078,C,1,26274,26268,26471
09/078,F,1,26609,26610,26268
09/078,L,1,26471,26268,26274
09/080,A,1,28459,28102,28456
09/080,A,2,28456,28102,28459
09/081,A,1,28421,28776,28426
09/081,A,2,28421,28776,28778
09/081,B,1,28778,28776,28421
09/081,B,2,28778,28776,28426
09/081,C,1,28691,28776,28421
09/081,C,2,28691,28776,28426
09/081,C,3,28691,28776,28778
09/082,A,1,28140,28540,28547
09/082,A,2,28140,28540,28789
09/082,B,1,28789,28540,28140
09/082,B,2,28789,28540,28547
09/082,D,1,28502,28540,28140
09/082,D,2,28502,28540,28547
09/086,A,1,28305,28130,28509
09/086,B,1,28489,28130,28261
09/086,C,1,28489,28130,28509
09/086,D,1,28261,28130,28509
09/086,E,1,28305,28130,28261
09/086,J,1,28489,28130,28305
09/086,L,1,28307,28306,28305
09/087,A,1,28824,28576,28573
09/087,B,1,28573,28576,28824
09/087,C,1,29132,28576,28824
09/087,C,2,29132,28576,28573
09/087,D,1,29132,28576,28824
09/088,A,1,29471,28134,28529
09/088,B,1,29466,28134,28529
09/090,A,1,29534,28536,28489
09/090,D,1,29463,28488,28536
09/091,A,1,28536,28489,28130
09/091,A,2,28536,28489,28510
09/091,C,1,28536,28489,28130
09/095,A,1,28847,29124,28422
09/095,B,1,28422,29124,28847
09/095,C,1,28422,29124,28111
09/095,D,1,28111,29124,28422
09/095,E,1,28111,29124,28422
09/095,E,2,28111,29124,28847
09/095,F,1,28847,29124,28111
09/098,A,1,28908,28200,28502
09/098,A,2,28502,28200,28908
09/102,A,1,28135,28304,29044
09/106,A,1,28983,28051,28157
09/107,A,1,28965,28203,28177
09/107,A,2,28177,28203,28965
09/111,A,1,28624,28893,28623
09/119,A,1,28531,28121,29503
09/119,A,2,28531,28121,28716
09/119,B,1,28716,28121,28531
09/119,B,2,28716,28121,29503
09/119,D,1,29503,28121,28531
09/119,D,2,29503,28121,28716
09/120,A,1,28373,28008,28362
09/120,B,1,28373,28008,28358
09/120,D,1,28008,28362,28364
09/120,E,1,28008,28362,28008
09/120,F,1,28364,28362,28008
09/120,I,1,28376,28373,28008
09/120,K,1,28373,28008,28362
09/122,A,1,28069,28213,28212
09/122,A,2,28212,28213,28069
09/123,A,1,29096,28788,28532
09/123,B,1,28791,28788,28532
09/123,E,1,28791,28788,29096
09/124,A,1,28644,28786,28791
09/124,B,1,28532,28786,28791
09/124,C,1,28532,28786,28644
09/124,D,1,28791,28786,28644
09/125,A,1,28385,28222,28386
09/125,A,2,28385,28222,29121
09/125,B,1,28386,28222,28385
09/125,B,2,28386,28222,29121
09/125,C,1,29121,28222,28386
09/125,C,2,29121,28222,28385
09/127,A,1,28350,29443,28084
09/127,A,2,28084,29443,28350
09/131,A,1,28839,28259,28842
09/131,A,2,28842,28259,28839
09/132,A,1,29449,29445,29450
09/132,A,2,29450,29445,29449
09/133,A,1,28670,28617,28612
09/133,B,1,28612,28617,28670
09/137,A,1,28585,28910,28482
09/137,A,2,28482,28910,28585
09/139,A,1,28832,29174,28836
09/139,A,2,28832,29174,28417
09/139,B,1,28417,29174,28832
09/139,B,2,28417,29174,28836
09/139,D,1,28417,29174,28836
09/140,A,1,50516,28419,28839
09/140,A,2,50516,28419,28684
09/140,B,1,28839,28419,28684
09/140,B,2,28839,28419,50516
09/140,C,1,28684,28419,28839
09/141,A,1,26734,29150,28524
09/141,A,2,26734,29150,26021
09/141,B,1,28524,29150,26734
09/141,B,2,28524,29150,26021
09/141,C,1,26734,29150,26021
09/141,D,1,26021,29150,26734
09/141,D,2,26021,29150,28524
09/142,A,1,28528,28209,28210
09/142,A,2,28210,28209,28528
09/144,A,1,28895,29134,28700
09/144,A,2,28700,29134,28895
09/145,A,1,28871,28105,28104
09/145,A,2,28104,28105,28871
09/146,A,1,28619,28439,28618
09/146,B,1,28618,28439,28619
09/148,A,1,28439,28619,28620
09/148,A,2,28620,28619,28439
09/151,A,1,28422,28840,28420
09/151,C,1,28420,28841,28422
09/155,A,1,28473,28622,28859
09/158,A,1,28501,28103,28445
09/158,A,2,28445,28103,28501
09/160,A,1,28013,28440,28357
09/160,B,1,28357,28440,28013
09/160,C,1,28477,28440,28013
09/160,C,2,28477,28440,28357
09/163,A,1,28621,28634,28473
09/163,A,2,28473,28622,28859
09/164,A,1,29138,28730,28080
09/164,A,2,29138,28730,28731
09/164,A,3,29138,28730,28297
09/164,B,1,28297,28730,28080
09/164,B,2,28297,28730,29138
09/164,B,3,28297,28730,28731
09/164,C,1,28731,28730,28080
09/164,C,2,28731,28730,29138
09/164,C,3,28731,28730,28297
09/164,D,1,28080,28730,29138
09/164,D,2,28080,28730,28731
09/164,D,3,28080,28730,28297
09/165,A,1,28848,28424,28870
09/165,A,2,28848,28424,28443
09/165,B,1,28443,28424,28848
09/165,B,2,28443,28424,28870
09/165,C,1,28870,28424,28848
09/165,C,2,28870,28424,28443
09/167,A,1,28858,28857,28451
09/167,A,2,28451,28857,28858
09/168,A,1,28367,28369,28370
09/168,A,2,28370,28369,28367
09/172,A,1,29174,28417,28837
09/172,B,1,28837,28417,29174
09/172,C,1,29133,28417,29174
09/172,C,2,29133,28417,28837
09/179,A,1,28795,28000,29125
09/179,B,1,29125,28000,28795
09/180,A,1,28456,28102,28459
09/180,A,2,28459,28102,28456
09/181,A,1,28424,28443,28106
09/181,A,2,28424,28443,28862
09/181,B,1,28106,28443,28424
09/181,C,1,28106,28443,28862
09/181,D,1,28862,28443,28106
09/181,E,1,28862,28443,28106
09/181,E,2,28862,28443,28424
09/182,A,1,28209,28210,28934
09/182,A,2,28934,28210,28209
09/186,A,1,28580,28293,28294
09/186,A,2,28294,28293,28580
09/188,A,1,29136,28397,28791
09/188,A,2,28791,28397,29136
09/194,A,1,28426,28114,28851
09/196,A,1,28141,28920,28706
09/196,B,1,28706,28920,28141
09/196,D,1,28921,28920,28706
09/196,D,2,28921,28920,28141
09/198,A,1,28329,28135,28304
09/198,B,1,28998,28135,28304
09/198,E,1,28998,28135,28329
09/199,A,1,28135,28329,28330
09/199,A,2,28330,28329,28135
09/200,A,1,27336,26633,26498
09/200,A,2,26498,26633,27336
09/201,A,1,26498,28800,29179
09/201,A,2,29179,28800,26498
09/203,A,1,28334,29457,28243
09/203,A,2,28334,29457,28190
09/203,B,1,28243,29457,28334
09/203,B,2,28243,29457,28190
09/203,C,1,28190,29457,28243
09/203,C,2,28190,29457,28334
09/205,A,1,29544,28239,28342
09/205,A,2,29544,28239,26253
09/205,B,1,26253,28239,28342
09/205,B,2,26253,28239,29544
09/205,C,1,28342,28239,29544
09/205,C,2,28342,28239,26253
09/206,A,1,28185,28335,28262
09/206,A,2,28262,28335,28185
09/208,A,1,28540,28140,28541
09/208,A,2,28541,28140,28540
09/209,A,1,29417,28127,28176
09/209,A,2,29417,28127,28416
09/209,B,1,28176,28127,29417
09/209,B,2,28176,28127,28416
09/209,D,1,29417,28127,28176
09/213,A,1,28903,28625,28700
09/213,A,2,28700,28625,28903
09/214,A,1,29188,29189,28040
09/214,A,2,28040,29189,29188
09/215,A,1,29518,28232,29517
09/215,A,2,29518,28232,28175
09/215,B,1,29517,28232,29518
09/215,B,2,29517,28232,28175
09/215,C,1,28175,28232,29517
09/215,C,2,28175,28232,29518
09/216,A,1,28298,28081,28297
09/216,A,2,28730,28297,28081
09/217,A,1,28081,28298,29007
09/217,A,2,29007,28298,28081
09/218,A,1,28338,28336,28240
09/218,A,2,28240,28336,28338
09/219,A,1,26471,26263,26598
09/219,A,2,26471,26263,28099
09/219,B,1,26598,26263,26607
09/219,B,2,26598,26263,28099
09/219,D,1,28099,26263,26607
09/219,D,2,28099,26263,26598
09/221,A,1,28965,28202,28964
09/221,A,2,28964,28202,28965
09/224,A,1,28325,28323,28321
09/224,A,2,28321,28323,28325
09/225,A,1,28573,28299,28578
09/225,A,2,28578,28299,28573
09/229,A,1,28619,28620,29145
09/229,A,2,29145,28620,28619
09/231,A,1,28895,29134,28700
09/231,A,2,28700,29134,28895
09/232,A,1,28514,28211,28931
09/232,A,2,28931,28211,28514
09/233,A,1,28931,28212,28213
09/233,A,2,28213,28212,28931
09/234,A,1,29187,28561,28533
09/234,B,1,28533,28561,29187
09/237,A,1,28009,28361,28230
09/237,A,2,28230,28361,28009
09/239,A,1,28413,28025,28063
09/239,A,2,28413,28025,28408
09/239,B,1,28408,28025,28413
09/239,B,2,28408,28025,28063
09/239,C,1,28408,28025,28063
09/239,D,1,28063,28025,28413
09/239,D,2,28063,28025,28408
09/250,A,1,28374,28021,28375
09/250,B,1,28375,28021,28551
09/250,B,2,28375,28021,28374
09/250,C,1,28551,28021,28375
09/250,C,2,28551,28021,28374
09/250,D,1,28374,28021,28551
09/253,A,1,28568,29002,28824
09/253,B,1,28824,29002,28568
09/254,A,1,28243,28262,28335
09/254,B,1,28335,28262,28243
09/255,A,1,29018,28291,28577
09/255,A,2,28577,28291,29018
09/257,A,1,28165,28004,28390
09/257,A,2,28390,28004,28165
09/258,A,1,29453,28391,28390
09/258,A,2,28390,28391,29453
09/262,A,1,28378,28379,28381
09/262,A,2,28381,28379,28378
09/269,A,1,29021,28292,28581
09/269,A,2,28581,28292,29021
09/271,A,1,28040,28241,29518
09/271,A,2,29518,28241,28040
09/282,A,1,28822,28723,28557
09/282,B,1,28557,28723,28822
09/282,C,1,28557,28723,28058
09/282,D,1,28058,28723,28557
09/285,A,1,28009,28013,28440
09/285,B,1,28009,28013,28012
09/285,C,1,28012,28013,28009
09/285,D,1,28012,28013,28440
09/285,E,1,28440,28013,28009
09/285,F,1,28440,28013,28012
09/285,F,2,28440,28013,28440
09/290,A,1,28224,28009,28013
09/290,B,1,28224,28009,28361
09/290,C,1,28013,28009,28224
09/290,D,1,28013,28009,28361
09/290,E,1,28361,28009,28224
09/290,F,1,28361,28009,28013
09/306,A,1,28516,28707,28928
09/308,A,1,28065,28334,29457
09/308,A,2,29457,28334,28065
09/313,A,1,28318,28261,28130
09/313,G,1,28319,28318,28261
09/313,I,1,28261,28318,30233
09/320,A,1,28185,28180,28143
09/320,A,2,28185,28180,28188
09/320,B,1,28143,28180,28188
09/320,B,2,28143,28180,28185
09/320,C,1,28181,28180,28143
09/320,C,2,28181,28180,28188
09/320,C,3,28181,28180,28185
09/320,D,1,28188,28180,28143
09/320,D,2,28188,28180,28185
09/321,A,1,28381,28188,28180
09/321,A,2,28381,28188,28143
09/321,A,3,28381,28188,28381
09/321,B,1,28143,28188,28180
09/321,B,2,28143,28188,28381
09/321,C,1,28180,28188,28143
09/321,C,2,28180,28188,28381
09/321,D,1,28188,28381,28379
09/322,A,1,28465,28301,28133
09/324,B,1,28020,28018,28084
09/328,B,1,28309,29187,28561
09/328,B,2,28309,29187,29188
09/328,C,1,28561,29187,28309
09/328,D,1,28309,29187,28561
09/328,E,1,29188,29187,28561
09/328,E,2,29188,29187,28309
09/335,A,1,29470,29471,28134
09/343,A,1,28918,29125,28000
09/343,A,2,28918,29125,28505
09/343,B,1,28505,29125,28000
09/343,B,2,28505,29125,28918
09/343,C,1,28000,29125,28505
09/343,C,2,28000,29125,28918
09/343,D,1,28000,29125,28505
09/346,A,1,28562,29132,29007
09/346,C,1,29007,29132,28576
09/346,D,1,28562,29132,28576
09/352,A,1,28312,28310,30729
09/352,A,2,28312,28310,28258
09/352,B,1,28258,28310,28312
09/352,B,2,28258,28310,30729
09/352,C,1,30729,28310,28312
09/352,C,2,30729,28310,28258
09/353,A,1,28024,28315,28316
09/353,A,2,28316,28315,28024
09/354,A,1,30188,28794,28499
09/354,A,2,30188,28794,30187
09/354,B,1,30187,28794,28499
09/354,C,1,28499,28794,30187
09/354,D,1,28499,28794,30188
09/355,A,1,28863,28104,28105
09/355,A,2,28105,28104,28863
09/356,A,1,28773,28296,29014
09/356,A,2,29014,28296,28773
09/358,A,1,28250,28124,28042
09/358,A,2,28250,28124,28120
09/358,B,1,28042,28124,28120
09/358,B,2,28042,28124,28250
09/358,C,1,28120,28124,28042
09/358,C,2,28120,28124,28250
09/363,A,1,28417,28837,28422
09/363,B,1,28422,28837,28417
09/363,C,1,28838,28837,28422
09/363,C,2,28838,28837,28417
09/363,D,1,28417,28837,28422
09/363,D,2,28417,28837,28417
09/367,A,1,28443,28106,28444
09/367,A,2,28444,28106,28443
09/370,A,1,28848,28111,29124
09/370,A,2,29124,28111,28848
09/371,A,1,28091,28093,28094
09/371,A,2,28094,28093,28091
09/373,A,1,28020,28068,26327
09/373,A,2,28020,28068,29082
09/373,A,3,28020,28068,29101
09/373,B,1,26327,28068,29082
09/373,B,2,26327,28068,28020
09/373,B,3,26327,28068,29101
09/373,C,1,29101,28068,26327
09/373,C,2,29101,28068,29082
09/373,C,3,29101,28068,28020
09/373,D,1,29082,28068,26327
09/373,D,2,29082,28068,28020
09/373,D,3,29082,28068,29101
09/374,A,1,28845,28112,28426
09/374,A,2,28426,28112,28845
09/376,A,1,28316,28090,28957
09/376,A,2,28957,28090,28316
09/383,A,1,28716,28258,28310
09/383,A,2,28310,28258,28716
09/386,A,1,28349,28347,28474
09/386,B,1,28474,28347,28349
09/386,D,1,28349,28347,28349
09/392,A,1,28516,28517,28215
09/392,A,2,28215,28517,28516
09/398,A,1,28012,28383,28385
09/398,C,1,28385,28383,28012
09/401,A,1,29448,29444,28224
09/401,B,1,28224,29444,29448
09/404,A,1,29109,29110,30002
09/404,A,2,30002,29110,29109
09/411,A,1,28540,28789,28790
09/411,A,2,28790,28789,28540
19/002,A,1,48909,48493,49124
19/002,A,2,48909,48493,48383
19/002,B,1,49124,48493,48383
19/002,C,1,48383,48493,48909
19/002,C,2,48383,48493,49124
19/002,D,1,49124,48493,48909
19/003,A,1,48620,48504,48505
19/003,A,2,48620,48504,48938
19/003,B,1,48330,48504,48505
19/003,B,2,48330,48504,48938
19/003,B,3,48330,48504,48620
19/003,C,1,48938,48504,48505
19/003,D,1,48505,48504,48620
19/003,E,1,48505,48504,48938
19/005,A,1,48807,48190,48191
19/005,A,2,48807,48190,48193
19/005,A,3,48807,48190,48147
19/005,B,1,48193,48190,48191
19/005,B,2,48193,48190,48807
19/005,B,3,48193,48190,48147
19/005,C,1,48191,48190,48807
19/005,C,2,48191,48190,48193
19/005,C,3,48191,48190,48147
19/005,D,1,48147,48190,48191
19/005,D,2,48147,48190,48807
19/005,D,3,48147,48190,48193
19/005,F,1,48193,48190,48191
19/006,A,1,48168,48184,48185
19/006,A,2,48168,48184,48143
19/006,A,3,48168,48184,48187
19/006,B,1,48185,48184,48168
19/006,B,2,48185,48184,48143
19/006,B,3,48185,48184,48187
19/006,C,1,48187,48184,48168
19/006,C,2,48187,48184,48185
19/006,C,3,48187,48184,48143
19/006,D,1,48143,48184,48168
19/006,D,2,48143,48184,48185
19/006,D,3,48143,48184,48187
19/007,A,1,48093,48094,48735
19/007,A,2,48093,48094,48096
19/007,B,1,48096,48094,48735
19/007,B,2,48096,48094,48093
19/007,B,3,48096,48094,48737
19/007,C,1,48096,48094,48735
19/007,D,1,48735,48094,48096
19/007,D,2,48735,48094,48093
19/007,D,3,48735,48094,48737
19/007,E,1,48737,48094,48735
19/007,E,2,48737,48094,48096
19/007,E,3,48737,48094,48093
19/007,F,1,48735,48094,48096
19/008,A,1,48241,48090,48093
19/008,A,2,48241,48090,48729
19/008,B,1,48093,48090,48241
19/008,B,2,48093,48090,48729
19/008,E,1,48729,48090,48241
19/008,E,2,48729,48090,48093
19/009,A,1,48916,48317,48315
19/009,A,2,48916,48317,48316
19/009,B,1,48317,48315,48918
19/009,B,2,48317,48315,48929
19/009,B,3,48317,48315,48924
19/009,C,1,48315,48317,48316
19/009,C,2,48315,48317,48916
19/009,D,1,48918,48315,48929
19/009,D,2,48918,48315,48317
19/009,D,3,48918,48315,48924
19/009,E,1,48316,48317,48916
19/009,F,1,48316,48317,48315
19/009,G,1,48929,48315,48918
19/009,G,2,48929,48315,48317
19/009,G,3,48929,48315,48924
19/009,H,1,48924,48315,48918
19/009,H,2,48924,48315,48929
19/009,H,3,48924,48315,48317
19/009,I,1,48317,48315,48929
19/011,A,1,49169,48053,48674
19/011,A,2,49169,48053,48051
19/011,A,3,49169,48053,48793
19/011,B,1,48674,48053,48051
19/011,B,2,48674,48053,48793
19/011,B,3,48674,48053,49169
19/011,C,1,48051,48053,48674
19/011,C,2,48051,48053,48793
19/011,C,3,48051,48053,49169
