controller_key,phase_ref,turn,saturn_a_node,saturn_b_node,saturn_c_node
01/411,B,2,13273,13275,12412
01/411,C,1,12412,13275,13272
01/411,C,2,12412,13275,13273
01/413,A,1,13039,13038,12642
01/413,A,2,12642,13038,13039
01/436,A,1,12760,12504,13352
01/436,B,1,13352,12504,12760
01/436,C,1,12154,12504,13352
01/436,D,1,12154,12504,12760
01/437,A,1,13297,12361,12368
01/437,C,1,12376,12368,12454
01/437,C,2,12376,12368,12008
01/437,C,3,12368,12361,13297
01/437,D,1,12454,12368,12376
01/437,D,2,12454,12368,12008
01/437,E,1,12361,12368,12454
01/437,E,2,12361,12368,12376
01/437,E,3,12362,12361,13297
01/438,A,1,13296,12367,12924
01/438,A,2,12924,12367,13296
01/445,A,1,12742,12083,12741
01/445,A,2,12741,12083,12742
01/451,A,1,12663,12111,12115
01/451,B,1,12115,12111,12663
01/460,A,1,12014,13143,12013
01/460,A,2,12013,13143,12014
01/461,A,1,12751,12015,12014
01/461,B,1,12014,12015,12751
01/462,B,1,12873,12868,12145
01/463,A,1,12895,34337,34335
01/463,A,2,34335,34337,12895
01/465,A,1,34337,12895,13520
01/465,A,2,13520,12895,34337
01/469,A,1,12681,12683,12688
01/469,A,2,12681,12683,12854
01/469,D,1,12854,12683,12688
01/473,A,1,12303,12086,13044
01/473,C,1,13044,12086,12303
01/477,A,1,12866,12430,13228
01/477,C,1,12866,12430,12051
01/477,D,1,12051,12430,13228
01/478,A,1,12741,12736,12749
01/478,A,2,12741,12736,12731
01/478,B,1,12731,12736,12741
01/478,C,1,12731,12736,12749
01/480,D,1,12785,13146,12657
01/480,E,1,12657,13146,12785
01/483,A,1,13163,12836,13035
01/483,A,2,13163,12836,12835
01/483,B,1,13035,12836,13163
01/483,B,2,13035,12836,12835
01/483,C,1,12835,12836,13163
01/483,C,2,12835,12836,13035
01/488,A,1,12294,12724,12723
01/488,B,1,12717,12724,12723
01/488,E,1,12717,12724,12294
01/490,A,1,12038,12913,13153
01/490,A,2,13371,12038,13367
01/490,A,3,13153,12913,12038
01/490,B,1,12037,12038,13371
01/496,A,1,13028,13029,12698
01/496,A,2,12692,12698,13029
01/497,A,1,13336,13290,12064
01/497,E,1,12168,13218,13096
01/498,A,1,12557,12546,12561
01/498,A,2,12557,12546,13169
01/498,B,1,13169,12546,12557
01/498,B,2,13169,12546,12561
01/498,C,1,12557,12546,12561
01/507,A,1,12786,12618,12103
01/507,B,1,12103,12618,12786
01/507,C,1,12786,12618,12829
01/507,D,1,12103,12618,12829
01/511,A,1,12037,12748,12017
01/511,A,2,12037,12748,12016
01/511,A,3,12037,12748,12014
01/511,B,1,12017,12748,12037
01/511,B,2,12017,12748,12016
01/511,B,3,12017,12748,12014
01/511,C,1,12014,12748,12017
01/511,C,2,12014,12748,12037
01/511,C,3,12014,12748,12016
01/511,D,1,12016,12748,12017
01/511,D,2,12016,12748,12037
01/511,D,3,12016,12748,12014
01/524,A,1,13947,12113,12634
01/524,B,1,12634,12113,13947
01/524,D,1,12634,12114,13964
01/524,E,1,13964,12114,12634
01/528,A,1,13961,12645,13188
01/538,A,1,12573,13239,13240
01/538,B,1,13240,13239,12573
01/538,C,1,13238,13239,12573
01/538,C,2,13238,13239,13240
01/543,A,1,13243,13236,12579
01/543,B,1,12579,13236,13243
01/543,C,1,13957,13236,12579
01/543,C,2,13957,13236,13243
01/550,A,1,14245,13339,13282
01/550,A,2,14245,13339,14738
01/550,B,1,12002,13282,13281
01/550,B,2,12002,13282,13339
01/550,C,1,13282,13339,14738
01/550,D,1,13281,13282,13339
01/550,E,1,14738,13339,13282
01/550,J,1,13282,13339,14245
01/550,L,1,13339,13282,12002
01/556,A,1,12370,13340,12412
01/556,A,2,12412,13340,12370
01/557,A,1,12412,13293,13483
01/557,A,2,13483,13293,12412
01/561,A,1,12521,12992,13231
01/561,B,1,13231,12992,12521
01/570,A,1,12948,12950,12587
01/570,B,1,12587,12950,12948
01/574,A,1,13133,13997,13133
01/574,A,2,13133,13997,12407
01/574,B,1,13999,13997,12907
01/574,B,2,13999,13997,13133
01/574,C,1,13133,13997,12907
01/574,C,2,13133,13997,12407
01/574,D,1,13133,13997,13133
01/577,A,1,13032,13033,12672
01/577,E,1,12672,13033,13032
01/579,A,1,12604,12096,12598
01/579,A,2,12598,12096,12604
01/580,A,1,12694,13219,12156
01/580,C,1,13219,12694,12936
01/580,C,2,12156,13219,12694
01/583,A,1,12829,12582,12613
01/585,A,1,12380,13338,13342
01/585,B,1,13342,13338,12380
01/589,A,1,12508,12442,12871
01/593,A,1,12715,12795,12714
01/593,A,2,12714,12795,12715
01/594,A,1,12658,12787,12669
01/594,A,2,12669,12787,12658
01/598,A,1,12569,12803,12574
01/598,B,1,12802,12803,12569
01/598,C,1,12802,12803,12574
01/601,A,1,12111,12115,12786
01/601,B,1,12786,12115,12111
01/606,A,1,12012,12662,12687
01/606,A,2,12012,12662,12832
01/606,B,1,12791,12832,12662
01/606,C,1,12687,12662,12012
01/606,C,2,12687,12662,12832
01/606,E,1,12832,12662,12687
01/606,E,2,12832,12662,12012
01/607,A,1,12481,12107,12485
01/608,A,1,12557,12427,12527
01/608,A,2,12527,12427,12557
05/001,A,1,20038,20030,20027
05/001,A,2,20038,20030,20025
05/001,A,3,20038,20030,20856
05/001,B,1,20025,20030,20027
05/001,B,2,20025,20030,20856
05/001,B,3,20025,20030,20038
05/001,C,1,20027,20030,20025
05/001,C,2,20027,20030,20856
05/001,C,3,20027,20030,20038
05/001,D,1,20856,20030,20027
05/001,D,2,20856,20030,20025
05/001,D,3,20856,20030,20038
05/006,A,1,20854,20060,20473
05/006,A,2,20854,20060,20590
05/006,B,1,20154,20060,20854
05/006,C,1,20154,20060,20473
05/006,D,1,20473,20060,20854
05/006,D,2,20473,20060,20590
05/008,A,1,20145,20144,20442
05/008,A,2,20145,20144,20179
05/008,B,1,20442,20144,20145
05/008,B,2,20442,20144,20179
05/008,C,1,20179,20144,20145
05/008,C,2,20179,20144,20442
05/009,A,1,20115,20116,20440
05/009,B,1,20440,20116,20115
05/009,B,2,20440,20116,20106
05/009,C,1,20106,20116,20440
05/009,D,1,20115,20116,20106
05/013,A,1,20856,20059,20352
05/013,A,2,20856,20059,20037
05/013,A,3,20856,20059,20031
05/013,B,1,20037,20059,20352
05/013,B,2,20037,20059,20856
05/013,B,3,20037,20059,20031
05/013,C,1,20031,20059,20352
05/013,C,2,20031,20059,20037
05/013,C,3,20031,20059,20856
05/013,D,1,20352,20059,20037
05/013,D,2,20352,20059,20856
05/013,D,3,20352,20059,20031
05/016,A,1,20300,20570,20845
05/016,A,2,20300,20570,20301
05/016,A,3,20300,20570,20741
05/016,B,1,20741,20570,20845
05/016,B,2,20741,20570,20300
05/016,B,3,20741,20570,20301
05/016,C,1,20301,20570,20845
05/016,C,2,20301,20570,20300
05/016,C,3,20301,20570,20741
05/016,D,1,20845,20570,20300
05/016,D,2,20845,20570,20301
05/016,D,3,20845,20570,20741
05/017,A,1,20723,20572,20516
05/017,A,2,20723,20572,20724
05/017,B,1,20724,20572,20377
05/017,B,2,20724,20572,20723
05/017,B,3,20724,20572,20516
05/017,C,1,20723,20572,20377
05/017,D,1,20377,20572,20723
05/017,D,2,20377,20572,20516
05/017,D,3,20377,20572,20724
05/018,A,1,20724,20530,20458
05/018,A,2,20724,20530,20457
05/018,B,1,20457,20530,20724
05/018,B,2,20457,20530,20588
05/018,C,1,20724,20530,20588
05/018,D,1,20588,20530,20458
05/018,D,2,20588,20530,20724
05/018,D,3,20588,20530,20457
05/018,E,1,20457,20530,20588
05/019,A,1,20324,20136,21999
05/019,A,2,20324,20136,20335
05/019,A,3,20324,20136,20325
05/019,B,1,20335,20136,20324
05/019,B,2,20335,20136,21999
05/019,C,1,21999,20136,20324
05/019,C,2,21999,20136,20335
05/019,C,3,21999,20136,20325
05/019,D,1,20325,20136,20324
05/019,D,2,20325,20136,21999
05/019,F,1,21999,20136,20335
05/021,A,1,20069,20410,20759
05/021,A,2,20069,20410,20369
05/021,B,1,20369,20410,20759
05/021,B,2,20369,20410,20069
05/021,C,1,20569,20410,20759
05/021,C,2,20569,20410,20369
05/021,C,3,20569,20410,20069
05/022,A,1,20290,20328,20291
05/022,B,1,20291,20328,20290
05/022,C,1,20190,20328,20360
05/022,C,2,20190,20328,20291
05/022,C,3,20190,20328,20290
05/022,D,1,20360,20328,20291
05/022,D,2,20360,20328,20190
05/022,D,3,20360,20328,20290
05/022,E,1,20290,20328,20360
05/022,F,1,20291,20328,20190
05/022,O,1,20290,20328,20190
05/023,A,1,20286,20072,20287
05/023,B,1,20287,20072,20286
05/023,C,1,20575,20072,20286
05/023,C,2,20575,20072,20085
05/023,C,3,20575,20072,20287
05/023,D,1,20085,20072,20575
05/023,D,2,20085,20072,20286
05/023,D,3,20085,20072,20287
05/023,E,1,20286,20072,20085
05/023,F,1,20287,20072,20575
05/023,G,1,20286,20072,20575
05/023,H,1,20287,20072,20085
05/024,A,1,20092,20583,20462
05/024,A,2,20092,20583,20362
05/024,A,3,20296,20092,20583
05/024,A,4,20296,20092,20273
05/024,B,1,20462,20583,20362
05/024,B,2,20583,20092,20273
05/024,B,3,20462,20583,20092
05/024,B,4,20583,20092,20296
05/024,C,1,20583,20092,20273
05/024,C,2,20362,20583,20092
05/024,C,3,20583,20092,20296
05/024,D,1,20092,20583,20462
05/024,D,2,20092,20583,20362
05/024,D,3,20273,20092,20583
05/026,A,1,20342,20104,20229
05/026,B,1,20229,20104,20342
05/026,C,1,20875,20104,20932
05/026,C,2,20875,20104,20342
05/026,D,1,20932,20104,20342
05/026,D,2,20932,20104,20229
05/026,D,3,20932,20104,20875
05/026,E,1,20342,20104,20932
05/026,F,1,20229,20104,20875
05/026,W,1,20229,20104,20932
05/027,A,1,20344,20194,20254
05/027,B,1,20254,20194,20344
05/027,C,1,20564,20194,20344
05/027,C,2,20564,20194,20254
05/027,D,1,10770,20194,20344
05/027,D,2,10770,20194,20254
05/028,A,1,20249,20250,20569
05/028,A,2,20249,20250,20251
05/028,B,1,20206,20250,20569
05/028,B,2,20206,20250,20251
05/029,A,1,20351,20037,20875
05/029,A,2,20351,20037,20059
05/029,B,1,20875,20037,20351
05/029,B,2,20875,20037,20059
05/029,C,1,20059,20037,20875
05/029,C,2,20059,20037,20351
05/030,A,1,20372,20564,20565
05/030,A,2,20372,20564,20194
05/030,B,1,20565,20564,20194
05/030,B,2,20565,20564,20372
05/030,C,1,20398,20564,20565
05/030,C,2,20398,20564,20194
05/030,C,3,20398,20564,20372
05/031,A,1,20031,20029,20024
05/031,A,2,20031,20029,20075
05/031,B,1,20075,20029,20024
05/031,B,2,20075,20029,20031
05/031,C,1,20024,20029,20075
05/031,C,2,20024,20029,20031
05/033,A,1,20316,20109,20350
05/033,A,2,20316,20109,20100
05/033,A,3,20316,20109,20277
05/033,B,1,20100,20109,20316
05/033,B,2,20100,20109,20350
05/033,B,3,20100,20109,20277
05/033,C,1,20277,20109,20316
05/033,C,2,20277,20109,20350
05/033,C,3,20277,20109,20100
05/033,D,1,20350,20109,20316
05/033,D,2,20350,20109,20100
05/033,D,3,20350,20109,20277
05/034,A,1,20280,20098,20389
05/034,A,2,20280,20098,20277
05/034,B,1,20277,20098,20280
05/034,B,2,20277,20098,20389
05/034,C,1,20099,20098,20280
05/034,C,2,20099,20098,20389
05/034,C,3,20099,20098,20277
05/035,A,1,20086,20134,20339
05/035,A,2,20086,20134,20463
05/035,A,3,20086,20134,20138
05/035,B,1,20463,20134,20086
05/035,B,2,20463,20134,20339
05/035,B,3,20463,20134,20138
05/035,C,1,20138,20134,20086
05/035,C,2,20138,20134,20339
05/035,C,3,20138,20134,20463
05/035,D,1,20339,20134,20086
05/035,D,2,20339,20134,20463
05/035,D,3,20339,20134,20138
05/036,A,1,20032,20031,20059
05/036,A,2,20032,20031,20356
05/036,A,3,20032,20031,20029
05/036,B,1,20356,20031,20032
05/036,B,2,20356,20031,20059
05/036,B,3,20356,20031,20029
05/036,C,1,20059,20031,20032
05/036,C,2,20059,20031,20356
05/036,C,3,20059,20031,20029
05/036,D,1,20029,20031,20032
05/036,D,2,20029,20031,20059
05/036,D,3,20029,20031,20356
05/039,A,1,20363,20021,20240
05/039,A,2,20363,20021,20025
05/039,B,1,20025,20021,20355
05/039,B,2,20025,20021,20363
05/039,C,1,20025,20021,20355
05/039,C,2,20025,20021,20363
05/039,C,3,20025,20021,20240
05/039,E,1,20240,20021,20355
05/039,E,2,20240,20021,20363
05/039,E,3,20240,20021,20025
05/039,F,1,20353,20021,20363
05/039,G,1,20353,20021,20240
05/039,G,2,20353,20021,20025
05/039,H,1,20363,20021,20355
05/040,B,1,20014,20149,20457
05/040,C,1,20457,20149,20014
05/040,E,1,20066,20149,20457
05/041,A,1,20233,20246,20069
05/041,B,1,20069,20246,20233
05/041,B,2,20069,20246,21900
05/041,C,1,20069,20246,20274
05/041,D,1,20233,20246,20274
05/041,E,1,20274,20246,20069
05/041,E,2,20274,20246,20233
05/041,E,3,20274,20246,21900
05/046,A,1,20071,20129,20063
05/054,A,1,21997,21999,20136
05/054,A,2,20136,21999,21997
05/062,A,1,20560,20567,20455
05/062,A,2,20560,20567,20366
05/062,B,1,20456,20567,20560
05/062,C,1,20456,20567,20366
05/062,D,1,20366,20567,20560
05/062,E,1,20366,20567,20455
05/065,A,1,20251,20253,20861
05/066,A,1,20559,20195,20451
05/066,A,2,20559,20195,20445
05/066,A,3,20559,20195,20254
05/066,B,1,20451,20195,20445
05/066,B,2,20451,20195,20559
05/066,B,3,20451,20195,20254
05/066,C,1,20254,20195,20451
05/066,C,2,20254,20195,20445
05/066,C,3,20254,20195,20559
05/066,D,1,20445,20195,20451
05/066,D,2,20445,20195,20559
05/066,D,3,20445,20195,20254
05/067,A,1,20116,20440,20454
05/067,C,1,20419,20454,20440
05/078,A,1,20219,20934,20218
05/078,C,1,20218,20934,20219
05/083,A,1,20114,20279,20285
05/083,C,1,20285,20279,20114
05/089,A,1,20287,20289,20329
05/089,A,2,20329,20289,20287
05/095,A,1,10265,10179,10170
05/095,B,1,10265,10179,20863
05/095,C,1,10770,10179,10265
05/095,D,1,20863,10179,10170
05/095,E,1,20863,10179,10265
05/096,A,1,20343,10770,20860
05/096,A,2,20343,10770,10179
05/096,B,1,20860,10770,20860
05/096,B,2,20860,10770,20194
05/096,C,1,20343,10770,20860
05/097,A,1,20873,20860,20863
05/097,A,2,20873,20860,10770
05/097,B,1,10770,20860,20873
05/097,C,1,20863,20860,20207
05/097,D,1,20863,20860,20873
05/097,E,1,20207,20860,20863
05/097,N,1,10770,20860,20207
05/097,O,1,20207,20860,20873
05/098,A,1,20070,20158,20078
05/098,C,1,20076,20071,20129
05/098,D,1,20077,20076,20071
05/098,E,1,20076,20071,20129
05/100,A,1,20304,20487,20812
05/100,A,2,20812,20487,20304
05/106,A,1,20299,20817,20816
05/106,A,2,20816,20817,20299
05/109,C,1,20070,20379,20551
05/109,J,1,20065,20154,20060
05/110,A,1,20379,20551,20071
05/110,B,1,20550,20378,20590
05/110,C,1,20580,20156,20380
05/110,E,1,20379,20551,20071
05/111,A,1,20237,20364,20477
05/111,A,2,20477,20364,20237
05/115,A,1,20566,20358,20477
05/115,A,2,20477,20358,20566
05/117,A,1,20184,20931,18017
05/117,A,2,18017,20931,20184
05/121,A,1,20038,20051,20058
05/121,A,2,20038,20051,20849
05/121,B,1,20058,20051,20849
05/121,C,1,20849,20051,20058
05/121,F,1,20058,20051,20038
05/124,A,1,20017,20014,20149
05/126,A,1,20286,20282,20311
05/126,A,2,20311,20282,20286
05/128,A,1,20380,20093,20170
05/128,C,1,20173,20093,20468
05/128,C,2,20173,20093,20478
05/128,D,1,20173,20093,20478
05/128,E,1,20479,20093,20170
05/128,F,1,20479,20093,20468
05/128,G,1,20380,20093,20478
05/130,A,1,20079,20210,20168
05/130,A,2,20168,20210,20079
05/132,A,1,20355,20019,20542
05/132,B,1,20544,20019,20555
05/132,C,1,20544,20019,20554
05/132,D,1,20355,20019,20554
05/132,E,1,20554,20019,20555
05/132,F,1,20554,20019,20542
05/137,A,1,20021,20355,20019
05/137,A,2,20555,20353,20021
05/138,A,1,20565,20566,20358
05/138,A,2,20565,20566,20447
05/138,B,1,20358,20566,20447
05/138,B,2,20358,20566,20565
05/138,F,1,20447,20566,20358
05/138,F,2,20447,20566,20565
05/139,A,1,20358,20477,20448
05/139,A,2,20358,20477,20364
05/139,B,1,20364,20477,20358
05/139,B,2,20364,20477,20448
05/139,C,1,20448,20477,20358
05/139,C,2,20448,20477,20364
05/140,A,1,20237,20483,20365
05/140,A,2,20237,20483,20843
05/140,A,3,20237,20483,20476
05/140,B,1,20365,20483,20237
05/140,B,2,20365,20483,20843
05/140,B,3,20365,20483,20476
05/140,C,1,20476,20483,20365
05/140,C,2,20476,20483,20237
05/140,C,3,20476,20483,20843
05/140,D,1,20843,20483,20365
05/140,D,2,20843,20483,20237
05/140,D,3,20843,20483,20476
05/142,A,1,20524,20588,20530
05/142,B,1,20524,20588,20524
05/142,B,2,20524,20588,20530
05/142,C,1,20530,20588,20524
05/144,A,1,20308,20803,20804
05/144,A,2,20804,20803,20308
05/148,A,1,20305,20309,20307
05/148,A,2,20307,20309,20305
05/153,A,1,20302,20571,20260
05/153,A,2,20302,20571,20305
05/153,A,3,20302,20571,20146
05/153,B,1,20305,20571,20302
05/153,B,2,20305,20571,20260
05/153,B,3,20305,20571,20146
05/153,C,1,20146,20571,20302
05/153,C,2,20146,20571,20260
05/153,C,3,20146,20571,20305
05/153,D,1,20260,20571,20302
05/153,D,2,20260,20571,20305
05/153,D,3,20260,20571,20146
05/154,A,1,20019,20542,20543
05/154,B,1,20544,20542,20543
05/154,E,1,20028,20544,20019
05/156,A,1,20018,20028,20544
05/156,A,2,20018,20028,20016
05/156,C,1,20543,20028,20016
05/156,D,1,20016,20028,20544
05/157,A,1,20022,20585,20035
05/157,B,1,20033,20585,20018
05/157,C,1,20586,20585,20035
05/157,D,1,20586,20585,20018
05/161,A,1,20538,20010,20503
05/161,B,1,20503,20010,20538
05/161,C,1,20538,20010,20153
05/161,F,1,20503,20010,20153
05/161,F,2,20503,20010,20538
05/161,L,1,20503,20010,20153
05/162,A,1,20315,20932,20104
05/162,B,1,20104,20932,20315
05/162,C,1,20104,20932,20104
05/162,C,2,20104,20932,20315
05/163,A,1,20051,20038,20030
05/163,A,2,20030,20038,20051
05/165,A,1,20010,20538,20506
05/165,A,2,20010,20538,20554
05/165,B,1,20554,20538,20010
05/165,C,1,20506,20538,20010
05/170,A,1,20475,20365,20483
05/170,A,2,20483,20365,20475
05/174,A,1,20473,20056,20054
05/174,A,2,20473,20056,20855
05/174,B,1,20054,20056,20855
05/174,B,2,20054,20056,20473
05/174,C,1,20855,20056,20054
05/174,C,2,20855,20056,20473
05/177,A,1,20083,20161,20088
05/177,B,1,20073,20161,20088
05/177,D,1,20496,20083,20159
05/179,A,1,20360,21984,21976
05/179,A,2,20360,21984,20710
05/179,B,1,21976,21984,20360
05/179,B,2,21976,21984,20710
05/179,C,1,20710,21984,21976
05/179,C,2,20710,21984,20360
05/184,A,1,20796,20933,20045
05/184,B,1,20045,20933,20796
05/187,A,1,20048,20046,20044
05/187,C,1,20045,20046,20044
05/187,D,1,20933,20045,20046
05/188,A,1,20057,20052,20048
05/188,B,1,20064,20052,20048
05/189,A,1,20047,20053,20057
05/189,B,1,20054,20053,20057
05/192,A,1,20767,20256,20188
05/192,A,2,20188,20256,20767
05/193,A,1,20081,20352,20059
05/193,A,2,20059,20352,20081
05/198,A,1,20037,20351,20032
05/198,A,2,20032,20351,20037
05/198,B,1,20037,20351,20032
05/203,A,1,20112,20113,20310
05/203,A,2,20112,20113,20463
05/203,A,3,20112,20113,20581
05/203,B,1,20463,20113,20112
05/203,B,2,20463,20113,20310
05/203,B,3,20463,20113,20581
05/203,C,1,20581,20113,20112
05/203,C,2,20581,20113,20310
05/203,C,3,20581,20113,20463
05/210,A,1,20318,20493,20317
05/210,A,2,20317,20493,20318
05/211,A,1,20112,21991,21989
05/211,A,2,21989,21991,20112
05/214,A,1,20860,20207,20559
05/214,C,1,20559,20207,20860
05/216,A,1,20451,20565,20566
05/216,A,2,20451,20565,20564
05/216,B,1,20566,20565,20451
05/216,B,2,20566,20565,20564
05/216,C,1,20564,20565,20566
05/219,A,1,20324,20132,21992
05/219,A,2,20324,20132,20323
05/219,B,1,21992,20132,20324
05/219,B,2,21992,20132,20323
05/219,C,1,20323,20132,21992
05/219,C,2,20323,20132,20324
05/222,A,1,20583,20462,20342
05/222,A,2,20583,20462,20846
05/222,B,1,20342,20462,20583
05/222,B,2,20342,20462,20846
05/222,C,1,20846,20462,20342
05/222,C,2,20846,20462,20583
05/223,A,1,20218,20115,20116
05/223,A,2,20218,20115,20107
05/223,B,1,20116,20115,20218
05/223,B,2,20116,20115,20107
05/223,C,1,20107,20115,20218
05/223,C,2,20107,20115,20116
05/228,A,1,20491,20489,20183
05/228,A,2,20183,20489,20491
05/232,A,1,20879,20006,20013
05/232,B,1,20013,20006,20879
05/236,A,1,20165,20164,20163
05/236,D,1,20165,20164,20167
05/237,A,1,21995,20123,20310
05/237,A,2,21995,20123,20830
05/237,B,1,20830,20123,21995
05/237,B,2,20830,20123,20310
05/237,D,1,20310,20123,21995
05/237,D,2,20310,20123,20830
05/239,A,1,20427,20428,20429
05/239,B,1,20419,20428,20429
05/239,C,1,20429,20422,20423
05/239,D,1,20420,20422,20423
05/239,M,1,20639,20629,20424
05/246,A,1,20629,20424,20425
05/246,B,1,44599,20424,20425
05/246,C,1,20425,20426,20427
05/246,D,1,20431,20426,20427
05/246,O,1,44570,44599,20424
05/248,A,1,10181,10182,20862
05/248,B,1,20862,10182,10181
05/252,A,1,20764,20765,20243
05/252,A,2,20243,20765,20764
05/257,A,1,20134,20463,20113
05/257,A,2,20113,20463,20134
05/258,A,1,20293,20089,20294
05/258,B,1,20294,20089,20584
05/258,B,2,20294,20089,20293
05/258,C,1,20584,20089,20293
05/258,C,2,20584,20089,20294
05/259,A,1,10170,20861,20868
05/259,B,1,20253,20861,20868
05/259,E,1,20253,20861,20343
05/269,A,1,20229,20276,20225
05/269,C,1,20225,20276,20229
05/274,A,1,20056,20473,20060
05/274,A,2,20060,20473,20056
05/280,A,1,20462,20342,20104
05/280,C,1,20104,20342,20462
05/282,A,1,20069,20247,20569
05/282,A,2,20569,20247,20069
05/284,A,1,20246,21900,20249
05/286,A,1,20210,20168,20880
05/286,A,2,20210,20168,20882
05/286,C,1,20880,20168,20882
05/286,C,2,20880,20168,20210
05/286,D,1,20882,20168,20880
05/286,D,2,20882,20168,20210
05/294,A,1,20086,20557,20086
05/294,A,2,20086,20557,20517
05/294,B,1,20086,20557,20517
05/294,B,2,20086,20557,20086
05/294,D,1,20517,20557,20086
05/294,E,1,20557,20086,20134
05/294,E,2,20145,20557,20517
05/294,E,3,20557,20086,20179
05/296,A,1,21973,20212,21972
05/296,A,2,21973,20212,20213
05/296,B,1,21972,20212,20213
05/296,B,2,21972,20212,21973
05/296,C,1,20213,20212,21972
05/296,C,2,20213,20212,21973
05/297,A,1,20830,21993,20112
05/297,A,2,20112,21993,20830
05/298,A,1,20239,20188,20256
05/298,A,2,20239,20188,20255
05/298,B,1,20256,20188,20239
05/298,B,2,20256,20188,20255
05/298,C,1,20255,20188,20239
05/298,C,2,20255,20188,20256
05/303,A,1,20097,20271,20272
05/303,A,2,20272,20271,20097
05/310,A,1,20433,20434,20432
05/310,A,2,20433,20434,20617
05/310,B,1,20617,20434,20432
05/310,B,2,20617,20434,20433
05/310,C,1,20432,20434,20617
05/310,C,2,20432,20434,20433
05/311,A,1,20558,20245,20239
05/311,A,2,20239,20245,20558
05/366,A,1,20261,20100,20263
05/366,A,2,20261,20100,20109
05/366,A,3,20261,20100,20703
05/366,B,1,20109,20100,20261
05/366,B,2,20109,20100,20263
05/366,B,3,20109,20100,20703
05/366,C,1,20263,20100,20261
05/366,C,2,20263,20100,20109
05/366,C,3,20263,20100,20703
05/366,D,1,20703,20100,20261
05/366,D,2,20703,20100,20263
05/366,D,3,20703,20100,20109
05/367,A,1,20261,20705,20091
05/367,A,2,20085,20091,20705
05/368,A,1,20705,20091,20085
05/368,A,2,20085,20091,20705
05/373,A,1,20231,20203,20228
05/373,A,2,20231,20203,20125
05/373,B,1,20228,20203,20231
05/373,B,2,20228,20203,20125
05/373,D,1,20125,20203,20231
05/373,D,2,20125,20203,20228
05/373,E,1,20231,20203,20125
05/376,A,1,18017,18180,18557
05/376,A,2,18557,18180,18017
05/377,A,1,20491,20490,20130
05/377,A,2,20130,20490,20491
05/378,A,1,20131,20130,20490
05/378,A,2,20490,20130,20131
05/379,A,1,20489,20491,20490
05/379,A,2,20490,20491,20489
05/380,A,1,20078,20082,20539
05/380,B,1,20094,20082,20080
05/380,E,1,20851,20082,20080
05/380,E,2,20851,20082,20539
05/383,A,1,20502,20504,20004
05/383,A,2,20504,20004,20853
05/384,A,1,20219,20934,20218
05/384,C,1,20218,20934,20219
05/387,A,1,20134,20339,20336
05/387,A,2,20336,20339,20134
05/396,A,1,20093,20468,20550
05/396,A,2,20156,20380,20093
05/402,A,1,20434,20433,20417
05/402,A,2,20434,20433,20414
05/402,B,1,20414,20433,20434
05/402,B,2,20414,20433,20417
05/402,D,1,20416,20433,20434
05/402,D,2,20416,20433,20417
05/402,D,3,20416,20433,20414
05/402,E,1,20441,20414,20433
05/402,F,1,20433,20414,20441
05/402,H,1,20418,20414,20441
05/402,H,2,20418,20414,20433
05/407,A,1,20612,20625,20614
05/407,B,1,20614,20625,20612
05/407,B,2,20626,20614,20620
05/407,C,1,20620,20614,20626
05/407,D,1,20620,20614,20626
05/409,A,1,20289,20287,20072
05/409,A,2,20072,20287,20289
05/423,A,1,20862,20865,10265
05/423,B,1,10265,20865,20862
10/002,A,1,30122,30123,30127
10/002,A,2,30122,30123,31047
10/002,A,3,30122,30123,30116
10/002,A,4,30122,30123,30117
10/002,B,1,31047,30123,30127
10/002,B,2,31047,30123,30116
10/002,B,3,31047,30123,30117
10/002,C,1,30127,30123,31047
10/002,C,2,30127,30123,30116
10/002,C,3,30127,30123,30117
10/005,A,1,30089,30085,30091
10/005,B,1,30184,30085,30091
10/006,A,1,30443,30444,31172
10/006,A,2,30443,30444,31196
10/006,A,3,30443,30444,31016
10/006,B,1,31196,30444,31016
10/006,B,2,31196,30444,30443
10/006,C,1,31172,30444,31196
10/006,C,2,31172,30444,31016
10/006,C,3,31172,30444,30443
10/006,D,1,31016,30444,31172
10/006,D,2,31016,30444,31196
10/006,D,3,31016,30444,30443
10/007,A,1,30007,30656,30192
10/007,A,2,30007,30656,31018
10/007,B,1,30192,30656,31018
10/007,B,2,30192,30656,30007
10/007,C,1,31018,30656,30192
10/007,C,2,31018,30656,30007
10/007,D,1,30007,30656,30192
10/007,D,2,30007,30656,31018
10/008,A,1,31198,30662,30664
10/008,A,2,31198,30662,30207
10/008,A,3,31198,30662,30028
10/008,B,1,30028,30662,30664
10/008,B,2,30028,30662,31198
10/008,B,3,30028,30662,30207
10/008,C,1,30207,30662,30664
10/008,C,2,30207,30662,31198
10/008,C,3,30207,30662,30028
10/008,D,1,30664,30662,31198
10/008,D,2,30664,30662,30207
10/008,D,3,30664,30662,30028
10/009,A,1,30667,30668,31028
10/009,A,2,30667,30668,31026
10/009,B,1,31028,30668,31026
10/009,B,2,31028,30668,30667
10/009,C,1,31026,30668,31028
10/009,C,2,31026,30668,30667
10/010,A,1,30262,30115,30033
10/010,A,2,30262,30115,30326
10/010,B,1,30326,30115,30117
10/010,B,2,30326,30115,30262
10/010,C,1,30033,30115,30117
10/010,C,2,30033,30115,30326
