controller_key,phase_ref,turn,saturn_a_node,saturn_b_node,saturn_c_node
24/009,D,3,59267,58864,58256
24/010,A,1,58826,58865,59296
24/010,A,2,58826,58865,58009
24/010,B,1,58009,58865,58826
24/010,B,2,58009,58865,59296
24/010,C,1,58009,58865,59296
24/010,D,1,59296,58865,58009
24/010,E,1,59296,58865,58826
24/011,A,1,58201,58887,59211
24/011,A,2,58201,58887,58848
24/011,A,3,58201,58887,59197
24/011,C,1,58848,58887,58246
24/011,C,2,58848,58887,59197
24/011,D,1,58848,58887,59211
24/011,F,1,59197,58887,59211
24/011,F,2,59197,58887,58246
24/011,F,3,59197,58887,58848
24/011,G,1,59211,58887,58246
24/011,G,2,59211,58887,58848
24/011,G,3,59211,58887,59197
24/011,H,1,58201,58887,59197
24/011,I,1,59197,58887,58848
24/012,A,1,59204,58853,59207
24/012,B,1,59207,58853,59204
24/012,C,1,58852,58853,59207
24/012,D,1,59207,58853,58852
24/013,A,1,59155,58742,58992
24/013,A,2,58992,58742,59155
24/014,A,1,58194,58801,59149
24/014,A,2,58194,58801,58186
24/014,A,3,58194,58801,58192
24/014,B,1,59149,58801,58186
24/014,B,2,59149,58801,58192
24/014,B,3,59149,58801,58194
24/014,C,1,58192,58801,59149
24/014,C,2,58192,58801,58186
24/014,C,3,58192,58801,58194
24/014,D,1,59149,58801,58192
24/015,A,1,58220,58772,58773
24/015,B,1,58773,58772,58220
24/015,C,1,59127,58772,58220
24/015,F,1,58220,58772,59127
24/016,A,1,58217,58288,58220
24/016,A,2,58217,58288,58106
24/016,B,1,58220,58288,58106
24/016,B,2,58220,58288,58217
24/016,C,1,58106,58288,58220
24/016,C,2,58106,58288,58217
24/016,D,1,58220,58288,58106
24/016,E,1,58217,58288,58220
24/016,E,2,58217,58288,58106
24/017,A,1,59075,58731,58732
24/017,A,2,59075,58731,58733
24/017,A,3,59075,58731,58182
24/017,B,1,58733,58731,58182
24/017,B,2,58733,58731,59075
24/017,C,1,58733,58731,58732
24/017,D,1,59075,58731,58732
24/017,D,2,59075,58731,58733
24/017,D,3,59075,58731,58182
24/017,E,1,58732,58731,58733
24/017,E,2,58732,58731,58182
24/017,E,3,58732,58731,59075
24/017,F,1,58182,58731,58732
24/017,F,2,58182,58731,58733
24/017,F,3,58182,58731,59075
24/018,A,1,58727,58726,59063
24/018,A,2,58727,58726,59073
24/018,A,3,58727,58726,58874
24/018,B,1,59073,58726,59063
24/018,B,2,59073,58726,58874
24/018,B,3,59073,58726,58727
24/018,C,1,58874,58726,59063
24/018,C,2,58874,58726,59073
24/018,C,3,58874,58726,58727
24/018,D,1,59063,58726,59073
24/018,D,2,59063,58726,58874
24/018,D,3,59063,58726,58727
24/019,A,1,58123,58719,58758
24/019,A,2,58123,58719,59260
24/019,A,3,58123,58719,58716
24/019,B,1,59260,58719,58758
24/019,B,2,59260,58719,58716
24/019,B,3,59260,58719,58123
24/019,C,1,58758,58719,59260
24/019,C,2,58758,58719,58716
24/019,C,3,58758,58719,58123
24/019,D,1,58716,58719,58758
24/019,D,2,58716,58719,59260
24/019,D,3,58716,58719,58123
24/020,A,1,58709,58710,58153
24/020,A,2,58709,58710,58717
24/020,A,3,58709,58710,59043
24/020,B,1,58717,58710,58153
24/020,B,2,58717,58710,58709
24/020,B,3,58717,58710,59043
24/020,C,1,58709,58710,58153
24/020,D,1,59043,58710,58153
24/020,D,2,59043,58710,58717
24/020,D,3,59043,58710,58709
24/020,E,1,58153,58710,58717
24/020,E,2,58153,58710,58709
24/020,E,3,58153,58710,59043
24/020,F,1,58153,58710,58709
24/021,A,1,59052,58715,58713
24/021,A,2,59052,58715,58129
24/021,A,3,59052,58715,58124
24/021,B,1,58129,58715,58713
24/021,B,2,58129,58715,58124
24/021,B,3,58129,58715,59052
24/021,C,1,58124,58715,58713
24/021,C,2,58124,58715,58129
24/021,C,3,58124,58715,59052
24/021,D,1,58714,58715,58129
24/021,D,2,58714,58715,58124
24/021,D,3,58714,58715,59052
24/022,A,1,59300,58159,60016
24/022,A,2,59300,58159,59117
24/022,B,1,60016,58159,59117
24/022,B,2,60016,58159,59300
24/022,D,1,59117,58159,60016
24/022,D,2,59117,58159,59300
24/025,A,1,59232,59231,59229
24/025,A,2,59229,59231,59232
24/026,A,1,58261,59284,59285
24/026,A,2,59285,59284,58261
24/027,A,1,59153,58834,58891
24/027,H,1,58837,58845,58836
24/027,I,1,58841,58845,58836
24/028,A,1,59063,58757,58725
24/028,A,2,58725,58757,59063
24/030,B,1,58842,58843,58844
24/030,C,1,58842,58843,59008
24/030,D,1,58839,58843,58844
24/030,D,2,58839,58843,59008
24/030,G,1,58891,58842,58839
24/035,A,1,58087,58218,58104
24/035,A,2,58104,58218,58087
24/037,A,1,58690,58708,59035
24/037,A,2,58690,58708,59255
24/037,B,1,59255,58708,58690
24/037,C,1,59255,58708,59035
24/037,D,1,59035,58708,58690
24/037,D,2,59035,58708,59255
24/037,E,1,59035,58708,59255
24/038,A,1,58135,58749,59100
24/038,A,2,58135,58749,59104
24/038,B,1,58747,58749,58138
24/038,B,2,58747,58749,59104
24/038,B,3,58747,58749,58135
24/038,C,1,58747,58749,59104
24/038,D,1,59104,58749,59100
24/038,E,1,59104,58749,59100
24/038,E,2,59104,58749,58138
24/038,F,1,58138,58749,59100
24/038,F,2,58138,58749,59104
24/038,F,3,58138,58749,58135
24/041,A,1,58012,58242,59180
24/041,A,2,59180,58242,58012
24/044,A,1,58154,58254,58253
24/044,A,2,58253,58254,58154
24/045,A,1,59150,58808,58239
24/045,A,2,59150,58808,58825
24/045,B,1,58239,58808,58825
24/045,C,1,59152,58808,58825
24/046,A,1,58805,58237,58806
24/046,A,2,58806,58237,58805
24/050,A,1,59006,58070,58806
24/051,A,1,58822,58221,58885
24/051,A,2,58885,58221,58822
24/052,A,1,58887,58246,58846
24/053,A,1,59188,58247,58201
24/055,A,1,58857,58856,58884
24/055,A,2,58857,58856,30130
24/055,B,1,58884,58856,58857
24/055,B,2,58884,58856,30130
24/055,D,1,30130,58856,58857
24/055,D,2,30130,58856,58884
24/055,E,1,58857,58856,30130
24/057,A,1,59288,58771,59287
24/057,A,2,59288,58771,58773
24/057,B,1,59287,58771,58773
24/057,B,2,59287,58771,59288
24/057,C,1,59287,58771,59287
24/057,F,1,58773,58771,59287
24/057,F,2,58773,58771,59288
24/057,G,1,59288,58771,59287
24/058,A,1,58772,58773,58771
24/058,A,2,58772,58773,59286
24/058,B,1,59286,58773,58772
24/058,B,2,59286,58773,58771
24/058,C,1,58771,58773,58772
24/058,C,2,58771,58773,59286
24/059,A,1,59307,59302,59265
24/059,B,1,59302,59307,60410
24/060,A,1,59127,59288,58771
24/060,A,2,58771,59288,59127
24/061,A,1,58841,58840,59177
24/061,B,1,59177,58840,59274
24/061,B,2,59177,58840,58841
24/061,C,1,59274,58840,59177
24/061,C,2,59274,58840,58841
24/061,D,1,58841,58840,59177
24/061,D,2,58841,58840,59274
24/063,A,1,58866,58695,58286
24/063,A,2,58866,58695,58199
24/063,B,1,58199,58695,58286
24/063,C,1,58286,58695,58199
24/063,D,1,58199,58695,58866
24/064,A,1,59213,59214,58024
24/064,B,1,58024,59214,59213
24/064,C,1,59213,59214,58024
24/065,A,1,59111,58767,58089
24/065,B,1,58089,58767,59111
24/065,C,1,59018,58767,59111
24/065,C,2,59018,58767,58089
24/066,A,1,59149,58688,58805
24/066,A,2,58805,58688,59149
24/067,A,1,58263,58262,58804
24/067,A,2,58804,58262,58263
24/068,A,1,59081,58992,59086
24/068,A,2,59081,58992,58742
24/068,A,3,59081,58992,58991
24/068,B,1,58742,58992,59086
24/068,B,2,58742,58992,59081
24/068,B,3,58742,58992,58991
24/068,C,1,59086,58992,58742
24/068,C,2,59086,58992,59081
24/068,C,3,59086,58992,58991
24/068,D,1,58991,58992,59086
24/068,D,2,58991,58992,58742
24/068,D,3,58991,58992,59081
24/069,A,1,58689,59015,58691
24/069,A,2,58691,59015,58689
24/071,A,1,58857,58252,58854
24/071,A,2,58854,58252,58857
24/072,A,1,59049,58711,59265
24/073,A,1,58237,58806,59150
24/073,B,1,58070,58806,59150
24/073,E,1,58070,58806,58237
24/075,A,1,58097,58752,59110
24/075,A,2,58097,58752,59111
24/075,B,1,59111,58752,58097
24/075,B,2,59111,58752,59110
24/075,C,1,59110,58752,58097
24/075,C,2,59110,58752,59111
24/077,A,1,58865,58826,58258
24/077,B,1,58258,58826,58865
24/078,A,1,58222,58223,58707
24/078,A,2,58707,58223,58222
24/080,A,1,59164,58238,58825
24/080,A,2,58825,58238,59164
24/081,B,1,58790,58789,58793
24/081,D,1,58793,58791,58792
24/081,E,1,58800,59005,58796
24/081,F,1,58792,59005,58796
24/081,G,1,58795,58796,58790
24/081,H,1,59005,58796,58790
24/091,A,1,59047,58152,58173
24/091,A,2,58173,58152,59047
24/092,A,1,59231,59232,59290
24/092,A,2,59290,59232,59231
24/093,A,1,58867,58684,58678
24/093,A,2,58867,58684,58809
24/093,B,1,58809,58684,58678
24/093,B,2,58809,58684,58867
24/093,C,1,58678,58684,58867
24/093,C,2,58678,58684,58809
24/095,A,1,58476,59279,59254
24/095,A,2,59254,59279,58476
24/096,A,1,59279,59254,58862
24/096,A,2,58862,59254,59279
24/097,A,1,58510,58068,58728
24/097,A,2,58728,58068,58510
24/098,A,1,59067,58069,58510
24/098,A,2,58510,58069,59067
24/099,A,1,58987,59029,58289
24/099,A,2,58289,59029,58987
24/100,A,1,58289,58062,58697
24/100,A,2,58697,58062,58289
24/101,A,1,58855,58999,59002
24/101,B,1,58999,59002,59000
24/101,C,1,58776,59000,59001
24/101,F,1,58998,58999,59002
24/101,J,1,59001,58998,58875
24/101,N,1,59000,58776,58780
24/101,P,1,58085,58876,59001
24/101,P,2,59001,58876,58085
24/103,A,1,84853,59313,58691
24/103,A,2,58691,59313,84853
24/104,A,1,58130,58750,58751
24/104,A,2,58751,58750,58130
24/105,A,1,58720,58758,58719
24/105,A,2,58719,58758,58720
24/108,A,1,59122,59289,58106
24/108,A,2,58106,59289,59122
24/110,A,1,58183,58229,58733
24/110,A,2,58733,58229,58183
24/111,A,1,58817,58812,58811
24/111,A,2,58817,58812,58235
24/111,B,1,58811,58812,58817
24/111,B,2,58811,58812,58235
24/111,C,1,58235,58812,58817
24/111,C,2,58235,58812,58811
24/115,A,1,59300,59116,59301
24/115,A,2,59301,59116,59300
24/117,A,1,58768,58219,58104
24/117,A,2,58104,58219,58768
24/123,A,1,58003,58230,59070
24/123,A,2,59070,58230,58003
24/124,A,1,58718,58725,59247
24/124,A,2,58718,58725,58757
24/124,B,1,58757,58725,59247
24/124,B,2,58757,58725,59046
24/124,C,1,59247,58725,58718
24/124,C,2,59247,58725,59046
24/124,D,1,59046,58725,58757
24/124,F,1,59046,58725,59247
24/124,G,1,58757,58725,58718
24/127,A,1,59315,59141,58075
24/127,A,2,58075,59141,59315
24/128,A,1,59207,59304,60121
24/128,A,2,60121,59304,59207
24/129,A,1,59213,59007,59204
24/129,A,2,59204,59007,59213
24/130,A,1,59204,59007,59213
24/130,A,2,59213,59007,59204
24/131,A,1,58998,58875,58102
24/132,A,1,59098,58855,58999
24/133,A,1,59055,58718,58716
24/133,A,2,59055,58718,58734
24/133,A,3,59055,58718,58725
24/133,B,1,58725,58718,59055
24/133,B,2,58725,58718,58716
24/133,B,3,58725,58718,58734
24/133,C,1,58734,58718,59055
24/133,C,2,58734,58718,58716
24/133,C,3,58734,58718,58725
24/140,A,1,59093,59099,59100
24/140,B,1,59101,59095,59097
24/140,C,1,58749,59100,59098
24/140,D,1,58713,59096,59094
24/140,E,1,59099,59100,59098
24/140,F,1,59098,59095,59097
24/140,G,1,59097,59096,59094
24/140,H,1,59094,59093,59099
24/141,A,1,59072,58755,58735
24/141,A,2,58735,58755,59072
24/142,A,1,58852,58243,58297
24/142,A,2,58297,58243,58852
24/144,A,1,59129,58996,59285
24/144,A,2,59285,58996,59129
24/145,A,1,58839,59009,58244
24/145,A,2,58244,59009,58839
24/146,A,1,58863,58256,58864
24/146,A,2,58864,58256,58863
24/147,A,1,58886,58248,59197
24/147,A,2,59197,58248,58886
24/148,A,1,58826,58258,59229
24/148,A,2,59229,58258,58826
24/149,A,1,59271,58251,58850
24/149,A,2,58850,58251,59271
24/150,A,1,84082,85134,58867
24/150,A,2,58867,85134,84082
24/154,A,1,58243,58852,58853
24/154,A,2,58243,58852,59203
24/154,B,1,58853,58852,59203
24/154,B,2,58853,58852,58243
24/154,C,1,59203,58852,58853
24/154,C,2,59203,58852,58243
24/157,A,1,58799,59283,58194
24/157,A,2,58194,59283,58799
24/160,A,1,58202,58746,58172
24/160,A,2,58172,58746,58202
24/161,A,1,59021,58260,58202
24/161,A,2,58202,58260,59021
24/162,A,1,59287,58881,59136
24/162,B,1,59287,58881,59137
24/162,C,1,59137,58881,59287
24/162,C,2,59137,58881,59136
24/162,D,1,59137,58881,59136
24/162,E,1,59136,58881,59287
24/162,E,2,59136,58881,59137
24/163,A,1,58881,59287,58771
24/163,A,2,58771,59287,58881
24/165,A,1,58780,58781,59004
24/165,A,2,59139,58783,58784
24/169,A,1,58933,58748,58990
24/169,A,2,58990,58748,58933
24/170,A,1,58262,58263,58197
24/170,A,2,58197,58263,58262
24/171,A,1,58234,58233,58197
24/171,A,2,58197,58233,58234
24/172,A,1,58236,58234,58233
24/172,A,2,58233,58234,58236
24/179,A,1,58476,59250,58675
24/179,A,2,58675,59250,58476
24/182,A,1,59027,58232,58257
24/182,A,2,58257,58232,59027
24/184,A,1,58679,58689,59015
24/184,A,2,59015,58689,58679
24/185,A,1,59134,58261,59284
24/185,A,2,59284,58261,59134
24/186,A,1,59169,59280,58885
24/186,A,2,58885,59280,59169
24/189,A,1,58104,58218,58087
24/189,A,2,58087,58218,58104
24/191,A,1,58773,59286,59129
24/191,A,2,59129,59286,58773
24/192,A,1,58192,59282,58774
24/192,A,2,58774,59282,58192
24/193,A,1,58063,58064,58815
24/193,A,2,58815,58064,58063
24/195,A,1,58712,58222,58223
24/195,A,2,58223,58222,58712
24/198,A,1,58707,58225,58705
24/198,A,2,58705,58225,58707
24/199,A,1,59271,58848,58887
24/199,A,2,59271,58848,58849
24/199,B,1,58887,58848,58849
24/199,D,1,58849,58848,59271
24/199,D,2,58849,58848,58887
24/199,E,1,58887,58848,59271
24/199,F,1,59271,58848,58887
24/205,A,1,58735,58151,58117
24/205,A,2,58117,58151,58735
24/207,A,1,58847,59297,59216
24/207,A,2,59216,59297,58847
24/208,A,1,59211,58245,58029
24/208,A,2,58029,58245,59211
24/210,A,1,59002,58894,59303
24/210,A,2,59002,58894,59121
24/210,B,1,59303,58894,59002
24/210,B,2,59303,58894,59121
24/210,C,1,59303,58894,59121
24/210,D,1,59121,58894,59303
24/210,D,2,59121,58894,59002
24/211,A,1,59052,59258,59306
24/211,A,2,59306,59258,59052
24/212,A,1,58810,59153,58834
24/212,A,2,58810,59153,59154
24/212,C,1,59154,59153,58834
24/212,G,1,58043,58810,58868
24/213,A,1,58812,58811,58195
24/213,A,2,58196,58811,58812
24/215,A,1,58886,58249,59199
24/215,A,2,59199,58249,58886
24/227,A,1,32196,59013,58009
24/227,A,2,58009,59013,32196
24/232,A,1,58145,58264,58745
24/232,A,2,58745,58264,58145
24/238,A,1,59190,58244,59009
24/238,A,2,59009,58244,59190
