controller_key,phase_ref,turn,saturn_a_node,saturn_b_node,saturn_c_node
15/096,C,1,40443,40053,40057
15/096,C,2,40443,40053,40050
15/096,E,1,40443,40053,40050
15/097,A,1,40058,40703,40275
15/097,A,2,40275,40703,40058
15/099,A,1,40108,40550,40100
15/099,A,2,40100,40550,40108
15/102,A,1,40106,40101,40549
15/102,A,2,40549,40101,40106
15/103,A,1,40519,40520,40443
15/103,A,2,40443,40520,40519
15/104,A,1,40356,40519,40520
15/104,A,2,40520,40519,40356
15/105,A,1,40388,40702,40122
15/105,A,2,40122,40702,40388
15/116,A,1,40228,40210,40197
15/116,A,2,40197,40210,40228
15/117,A,1,40155,40274,40164
15/117,A,2,40164,40274,40155
15/118,A,1,40167,40522,40177
15/118,A,2,40177,40522,40167
15/119,A,1,40446,40574,40163
15/119,A,2,40163,40574,40446
15/123,A,1,40181,40527,40385
15/123,A,2,40385,40527,40181
15/126,A,1,40108,40554,40306
15/126,A,2,40306,40554,40108
15/130,A,1,40073,40078,40704
15/130,B,1,40078,40075,40072
15/130,C,1,40073,40078,40075
15/131,A,1,40065,40518,40077
15/131,A,2,40077,40518,40065
15/132,A,1,40416,42851,42155
15/132,A,2,42155,42851,40416
15/133,A,1,40519,40356,40354
15/133,A,2,40354,40356,40519
15/134,A,1,40271,40547,40105
15/134,A,2,40105,40547,40271
15/135,A,1,40516,40072,40073
15/135,B,1,40075,40072,40073
15/135,D,1,40075,40072,40516
15/137,A,1,40070,40073,40078
15/137,B,1,40072,40073,40078
15/137,E,1,40072,40073,40070
15/139,A,1,40516,40432,40275
15/139,A,2,40703,40275,40432
15/140,A,1,40502,40006,40280
15/147,A,1,40026,40558,40042
15/147,A,2,40042,40558,40026
15/148,A,1,40026,40557,40040
15/148,A,2,40040,40557,40026
15/149,A,1,40026,40559,40561
15/149,A,2,40561,40559,40026
15/150,A,1,40560,40568,40021
15/150,A,2,40021,40568,40560
15/151,A,1,40542,40583,40079
15/151,A,2,40542,40583,40578
15/151,B,1,40079,40583,40578
15/151,B,2,40079,40583,40542
15/151,C,1,40578,40583,40079
15/151,C,2,40578,40583,40542
15/158,A,1,40193,40537,40191
15/158,A,2,40191,40537,40193
15/165,A,1,40020,40565,40707
15/165,A,2,40707,40565,40020
15/166,A,1,40018,40707,40565
15/166,B,1,40565,40707,40018
15/167,A,1,42120,40015,40358
15/167,A,2,42120,40015,40018
15/167,B,1,40018,40015,40358
15/167,B,2,40018,40015,42120
15/167,C,1,40358,40015,40018
15/167,C,2,40358,40015,42120
15/174,A,1,40160,40330,40182
15/174,A,2,40182,40330,40160
15/175,A,1,40179,40573,40475
15/175,A,2,40475,40573,40179
15/180,A,1,40393,40169,40263
15/181,A,1,40272,40169,40393
15/189,A,1,40029,40016,40570
15/190,A,1,40014,40571,40017
15/191,A,1,40589,40090,40098
15/191,A,2,40589,40090,40083
15/191,A,3,40589,40090,40092
15/191,B,1,40098,40090,40083
15/191,B,2,40098,40090,40589
15/191,B,3,40098,40090,40092
15/191,C,1,40092,40090,40098
15/191,C,2,40092,40090,40083
15/191,C,3,40092,40090,40589
15/191,D,1,40083,40090,40098
15/191,D,2,40083,40090,40589
15/191,D,3,40083,40090,40092
15/192,A,1,40119,40124,40533
15/192,B,1,40534,40124,40119
15/192,C,1,40536,40124,40533
15/192,D,1,40534,40124,40536
16/001,A,1,42018,42022,42033
16/001,A,2,42018,42022,42186
16/001,A,3,42018,42022,42024
16/001,B,1,42024,42022,42018
16/001,B,2,42024,42022,42033
16/001,B,3,42024,42022,42186
16/001,C,1,42033,42022,42018
16/001,C,2,42033,42022,42186
16/001,D,1,42192,42022,42018
16/001,D,2,42192,42022,42033
16/001,D,3,42192,42022,42024
16/001,E,1,42192,42022,42033
16/001,F,1,42018,42022,42033
16/001,F,2,42018,42022,42024
16/007,A,1,42306,42077,38000
16/007,A,2,42306,42077,42205
16/007,A,3,42306,42077,42202
16/007,B,1,42205,42077,38000
16/007,B,2,42205,42077,42307
16/007,B,3,42205,42077,42202
16/007,C,1,38000,42077,42307
16/007,C,2,38000,42077,42205
16/007,C,3,38000,42077,42202
16/007,D,1,42202,42077,38000
16/007,D,2,42202,42077,42307
16/007,D,3,42202,42077,42205
16/008,A,1,42137,42130,42135
16/008,A,2,42137,42130,42129
16/008,A,3,42137,42130,42229
16/008,B,1,42129,42130,42137
16/008,B,2,42129,42130,42135
16/008,B,3,42129,42130,42229
16/008,C,1,42135,42130,42137
16/008,C,2,42135,42130,42129
16/008,C,3,42135,42130,42229
16/008,D,1,42229,42130,42137
16/008,D,2,42229,42130,42135
16/008,D,3,42229,42130,42129
16/009,A,1,42160,42159,42158
16/009,A,2,42160,42159,42162
16/009,A,3,42160,42159,42154
16/009,B,1,42158,42159,42162
16/009,B,2,42158,42159,42154
16/009,B,3,42158,42159,42160
16/009,C,1,42154,42159,42158
16/009,C,2,42154,42159,42162
16/009,C,3,42154,42159,42160
16/009,D,1,42162,42159,42158
16/009,D,2,42162,42159,42154
16/009,D,3,42162,42159,42160
16/009,M,1,42158,42159,42162
16/010,A,1,42127,42131,42124
16/010,A,2,42127,42131,42123
16/010,A,3,42127,42131,42315
16/010,A,4,42127,42131,42133
16/010,B,1,42315,42131,42124
16/010,B,2,42315,42131,42123
16/010,B,3,42315,42131,42127
16/010,B,4,42315,42131,42133
16/010,C,1,42124,42131,42123
16/010,C,2,42124,42131,42127
16/010,C,3,42124,42131,42315
16/010,C,4,42124,42131,42133
16/010,D,1,42133,42131,42124
16/010,D,2,42133,42131,42123
16/010,D,3,42133,42131,42127
16/010,D,4,42133,42131,42315
16/011,A,1,42315,42132,42232
16/011,A,2,42315,42132,42142
16/011,A,3,42315,42132,42297
16/011,B,1,42142,42132,42232
16/011,B,2,42142,42132,42297
16/011,B,3,42142,42132,42315
16/011,C,1,42232,42132,42142
16/011,C,2,42232,42132,42297
16/011,C,3,42232,42132,42315
16/011,D,1,42297,42132,42232
16/011,D,2,42297,42132,42142
16/011,D,3,42297,42132,42315
16/012,A,1,42132,42142,42145
16/012,A,2,42132,42142,42135
16/012,A,3,42132,42142,42293
16/012,B,1,42293,42142,42145
16/012,B,2,42293,42142,42132
16/012,B,3,42293,42142,42135
16/012,C,1,42135,42142,42145
16/012,C,2,42135,42142,42132
16/012,C,3,42135,42142,42293
16/012,D,1,42145,42142,42132
16/012,D,2,42145,42142,42135
16/012,D,3,42145,42142,42293
16/013,A,1,42137,42140,42144
16/013,A,2,42137,42140,42136
16/013,A,3,42137,42140,42143
16/013,B,1,42144,42140,42136
16/013,B,2,42144,42140,42143
16/013,B,3,42144,42140,42137
16/013,C,1,42136,42140,42144
16/013,C,2,42136,42140,42143
16/013,C,3,42136,42140,42137
16/013,D,1,42143,42140,42144
16/013,D,2,42143,42140,42136
16/013,D,3,42143,42140,42137
16/014,A,1,42305,42150,42604
16/014,A,2,42305,42150,42145
16/014,A,3,42305,42150,42298
16/014,B,1,42604,42150,42145
16/014,B,2,42604,42150,42305
16/014,B,3,42604,42150,42298
16/014,C,1,42145,42150,42604
16/014,C,2,42145,42150,42305
16/014,C,3,42145,42150,42298
16/014,D,1,42298,42150,42604
16/014,D,2,42298,42150,42145
16/014,D,3,42298,42150,42305
16/015,A,1,42076,42081,42085
16/015,A,2,42076,42081,42214
16/015,B,1,42214,42081,42076
16/015,B,2,42214,42081,42085
16/015,C,1,42085,42081,42076
16/015,C,2,42085,42081,42214
16/016,A,1,42118,42126,42319
16/016,A,2,42118,42126,42122
16/016,B,1,42319,42126,42122
16/016,B,2,42319,42126,42118
16/016,D,1,42122,42126,42319
16/016,D,2,42122,42126,42118
16/019,A,1,42113,42115,42118
16/019,A,2,42113,42115,42117
16/019,B,1,42115,42117,42337
16/019,C,1,42337,42117,42115
16/019,E,1,42113,42115,42174
16/019,F,1,42117,42115,42118
16/019,G,1,42174,42115,42118
16/019,G,2,42174,42115,42117
16/019,H,1,42119,42117,42337
16/019,H,2,42119,42117,42115
16/020,A,1,42109,42113,42116
16/020,A,2,42109,42113,42115
16/020,B,1,42115,42113,42116
16/020,B,2,42115,42113,42109
16/020,B,3,42115,42113,42112
16/020,C,1,42116,42113,42109
16/020,C,2,42116,42113,42112
16/020,D,1,42112,42113,42116
16/020,D,2,42112,42113,42109
16/020,D,3,42112,42113,42115
16/020,O,1,42116,42113,42115
16/022,A,1,42130,42137,42139
16/022,A,2,42130,42137,42134
16/022,A,3,42130,42137,42140
16/022,B,1,42140,42137,42130
16/022,B,2,42140,42137,42139
16/022,B,3,42140,42137,42134
16/022,C,1,42134,42137,42130
16/022,C,2,42134,42137,42139
16/022,C,3,42134,42137,42140
16/022,D,1,42139,42137,42130
16/022,D,2,42139,42137,42134
16/022,D,3,42139,42137,42140
16/023,A,1,42337,42120,40015
16/023,A,2,42337,42120,42025
16/023,B,1,40015,42120,42025
16/023,B,2,40015,42120,42337
16/023,C,1,42337,42120,42025
16/023,D,1,42025,42120,42337
16/023,E,1,42025,42120,40015
16/023,E,2,42025,42120,42337
16/026,A,1,42141,42322,42196
16/026,A,2,42196,42322,42141
16/027,A,1,42091,42079,42074
16/027,A,2,42091,42079,42063
16/027,B,1,42063,42079,42074
16/028,A,1,42138,42319,42126
16/028,A,2,42126,42319,42138
16/030,A,1,42154,42323,42149
16/030,A,2,42149,42323,42154
16/032,A,1,42156,42650,42155
16/032,A,2,42155,42650,42156
16/034,A,1,42403,42017,42188
16/041,A,1,42106,42109,42108
16/041,A,2,42106,42109,42113
16/041,B,1,42113,42109,42108
16/041,B,2,42113,42109,42106
16/041,C,1,42106,42109,42108
16/041,D,1,42108,42109,42106
16/041,E,1,42108,42109,42106
16/041,E,2,42108,42109,42113
16/042,A,1,42012,42018,42183
16/042,B,1,42015,42018,42022
16/042,B,2,42015,42018,42012
16/042,C,1,42022,42018,42183
16/042,D,1,42015,42018,42022
16/047,A,1,42155,42851,40416
16/047,A,2,40416,42851,42155
16/048,A,1,42132,42315,42131
16/048,A,2,42131,42315,42132
16/051,A,1,42323,42154,42160
16/051,A,2,42323,42154,42159
16/051,B,1,42159,42154,42160
16/051,B,2,42159,42154,42323
16/051,C,1,42159,42154,42160
16/051,D,1,42160,42154,42159
16/051,D,2,42160,42154,42323
16/053,A,1,42195,42310,42103
16/053,A,2,42103,42310,42195
16/055,A,1,42160,42320,42278
16/055,A,2,42278,42320,42160
16/058,A,1,42070,42601,42073
16/058,A,2,42073,42601,42070
16/059,A,1,42015,42027,42265
16/059,A,2,42015,42027,42035
16/059,B,1,42035,42027,42265
16/059,B,2,42035,42027,42002
16/059,B,3,42035,42027,42015
16/059,F,1,42002,42027,42265
16/059,F,2,42002,42027,42035
16/059,F,3,42002,42027,42015
16/059,G,1,42265,42027,42035
16/059,G,2,42265,42027,42002
16/059,G,3,42265,42027,42015
16/062,A,1,42178,42047,42180
16/062,B,1,42850,42047,42180
16/062,D,1,42047,42180,42049
16/062,E,1,42307,42049,42046
16/062,F,1,42051,42046,42182
16/062,I,1,42044,42178,42850
16/062,K,1,42047,42180,42306
16/064,A,1,42182,42045,42176
16/064,B,1,42270,42045,42176
16/064,D,1,42045,42176,42044
16/064,E,1,42035,42044,42178
16/064,G,1,42046,42182,42270
16/064,I,1,42045,42176,42267
16/066,A,1,42289,42313,42290
16/066,A,2,42290,42313,42289
16/068,A,1,42073,42600,42062
16/068,A,2,42062,42600,42073
16/071,A,1,42124,42311,42234
16/071,A,2,42234,42311,42124
16/072,A,1,42152,42151,42314
16/072,A,2,42152,42151,42312
16/072,B,1,42152,42151,42153
16/072,C,1,42153,42151,42152
16/072,C,2,42153,42151,42314
16/072,C,3,42153,42151,42312
16/072,D,1,42314,42151,42153
16/072,D,2,42314,42151,42152
16/072,D,3,42314,42151,42312
16/072,E,1,42312,42151,42153
16/072,E,2,42312,42151,42152
16/072,E,3,42312,42151,42314
16/072,F,1,42153,42151,42314
16/074,A,1,40061,42162,42159
16/074,A,2,42159,42162,40061
16/075,A,1,42151,42152,42286
16/075,A,2,42286,42152,42151
16/080,A,1,38014,42580,42089
16/080,A,2,42089,42580,38014
16/081,A,1,38036,38485,42136
16/081,A,2,42136,38485,38036
16/084,A,1,42183,42011,42008
16/084,A,2,42010,42011,42015
16/088,A,1,42244,42245,42005
16/090,A,1,42259,42314,42151
16/090,A,2,42151,42314,42259
16/091,A,1,42194,42193,42303
16/091,A,2,42303,42193,42194
16/092,A,1,42193,42303,42305
16/092,A,2,42305,42303,42193
16/094,A,1,42158,42157,42144
16/094,A,2,42158,42157,42523
16/094,B,1,42523,42157,42158
16/094,B,2,42523,42157,42144
16/094,C,1,42144,42157,42158
16/094,C,2,42144,42157,42523
16/094,D,1,42158,42157,42144
16/100,A,1,42210,42581,42205
16/100,A,2,42205,42581,42210
16/102,A,1,42179,42110,42197
16/102,A,2,42179,42110,42230
16/102,A,3,42179,42110,42219
16/102,B,1,42230,42110,42197
16/102,B,2,42230,42110,42219
16/102,B,3,42230,42110,42179
16/102,C,1,42219,42110,42197
16/102,C,2,42219,42110,42230
16/102,C,3,42219,42110,42179
16/102,D,1,42197,42110,42219
16/102,D,2,42197,42110,42179
16/102,E,1,42179,42110,42219
16/102,L,1,42197,42110,42230
16/105,A,1,42034,42026,42021
16/105,A,2,42034,42026,42064
16/105,B,1,42021,42026,42034
16/105,B,2,42021,42026,42064
16/105,C,1,42064,42026,42034
16/105,C,2,42064,42026,42021
16/107,A,1,42141,40575,40032
16/107,A,2,40032,40575,42141
16/108,A,1,42079,42063,42058
16/109,A,1,42173,42603,42146
16/109,A,2,42146,42603,42173
16/111,A,1,42180,42306,42077
16/111,A,2,42077,42307,42049
16/112,A,1,42603,42146,42259
16/112,A,2,42603,42146,42293
16/112,C,1,42259,42146,42293
16/112,C,2,42259,42146,42603
16/112,D,1,42259,42146,42293
16/112,E,1,42293,42146,42259
16/112,E,2,42293,42146,42603
16/116,A,1,42060,42057,42062
16/116,A,2,42060,42057,42269
16/116,B,1,42269,42057,42062
16/116,B,2,42269,42057,42060
16/116,C,1,42062,42057,42060
16/116,C,2,42062,42057,42269
16/116,D,1,42060,42057,42062
16/117,A,1,42219,42602,42258
16/117,A,2,42258,42602,42219
16/125,A,1,42030,42521,42053
16/125,B,1,42053,42521,42030
16/128,A,1,42140,42144,42157
16/128,A,2,42140,42144,38043
16/128,A,3,42140,42144,42148
16/128,B,1,42148,42144,42140
16/128,B,2,42148,42144,42157
16/128,B,3,42148,42144,38043
16/128,C,1,38043,42144,42140
16/128,C,2,38043,42144,42157
16/128,C,3,38043,42144,42148
16/128,D,1,42157,42144,42140
16/128,D,2,42157,42144,38043
16/128,D,3,42157,42144,42148
16/128,E,1,42157,42144,42148
16/129,B,1,42094,42095,42102
16/129,C,1,42094,42095,42091
16/129,F,1,42105,42098,42096
16/129,H,1,42093,42098,42096
16/130,A,1,42109,42106,42105
16/130,B,1,42102,42106,42109
16/131,A,1,42525,42096,42525
16/133,A,1,42106,42105,42097
16/133,B,1,42102,42105,42097
16/133,C,1,42524,42102,42105
16/133,D,1,42095,42102,42105
16/133,F,1,42092,42524,42102
16/136,A,1,42227,42316,42224
16/136,A,2,42224,42316,42227
16/137,A,1,42022,42033,42024
16/137,A,2,42022,42033,42255
16/137,C,1,42255,42033,42024
16/146,A,1,42168,42165,42168
16/146,A,2,42168,42165,42164
16/146,B,1,42164,42165,42168
16/146,C,1,42168,42165,42168
16/146,C,2,42168,42165,42164
16/150,A,1,42169,42168,42165
16/150,A,2,42169,42168,42166
16/150,B,1,42165,42168,42169
16/150,B,2,42165,42168,42166
16/150,D,1,42166,42168,42165
16/150,D,2,42166,42168,42169
16/150,E,1,42169,42168,42166
16/151,A,1,42007,42244,42268
16/151,A,2,42268,42244,42245
16/153,A,1,42188,42189,42190
16/153,A,2,42500,42406,42191
16/155,A,1,40038,40032,40575
16/155,A,2,40575,40032,40038
16/156,A,1,42147,42300,42196
16/156,A,2,42147,42300,42297
16/156,A,3,42147,42300,42301
16/156,B,1,42196,42300,42147
16/156,B,2,42196,42300,42297
16/156,B,3,42196,42300,42301
16/156,C,1,42301,42300,42196
16/156,C,2,42301,42300,42147
16/156,D,1,42147,42300,42147
16/156,I,1,42300,42147,42297
16/156,I,2,42300,42147,42321
16/156,J,1,42321,42147,42300
16/156,J,2,42321,42147,42297
16/156,K,1,42297,42147,42300
16/156,K,2,42297,42147,42321
16/160,A,1,42231,42317,42121
16/160,A,2,42121,42317,42231
16/162,A,1,42117,42337,42120
16/162,A,2,42120,42337,42117
16/163,E,1,42038,42036,42034
16/163,G,1,42034,42032,42023
16/165,A,1,42059,42061,42060
16/165,B,1,42056,42061,42060
16/165,D,1,42061,42060,42068
16/165,E,1,42057,42060,42068
16/166,A,1,42060,42068,42071
16/166,B,1,42275,42068,42071
16/166,D,1,42071,42065,42059
16/166,E,1,42074,42065,42059
16/166,G,1,42060,42068,42275
16/167,A,1,42194,42193,42303
16/167,A,2,42303,42193,42194
16/168,A,1,42039,42407,42028
16/168,A,2,42028,42407,42039
16/170,A,1,42013,42401,42189
16/170,A,2,42188,42402,42013
16/171,A,1,42029,42403,42017
16/171,A,2,42187,42404,42029
16/173,A,1,42156,42604,42150
16/174,A,1,42150,42604,42156
16/176,A,1,42029,42324,42028
16/176,A,2,42028,42324,42029
16/178,A,1,42300,42196,42322
16/178,A,2,42322,42196,42300
16/188,A,1,42274,42400,42039
16/188,A,2,42039,42400,42274
16/200,A,1,42520,42526,42083
16/200,C,1,42083,42526,42520
16/207,A,1,42151,42312,42289
16/207,A,2,42289,42312,42151
16/208,A,1,42602,42219,42110
16/208,A,2,42602,42219,42220
16/208,B,1,42110,42219,42602
16/208,B,2,42110,42219,42220
16/208,C,1,42220,42219,42602
16/208,C,2,42220,42219,42110
16/210,A,1,38437,42179,42110
16/210,A,2,42110,42179,38437
16/211,A,1,42026,42021,42016
16/211,B,1,42026,42021,42030
16/211,C,1,42030,42021,42016
16/211,C,2,42030,42021,42026
16/211,D,1,42016,42021,42026
16/211,D,2,42016,42021,42030
16/214,A,1,42137,42134,42136
16/214,A,2,42137,42134,42184
16/214,C,1,42184,42134,42136
16/214,C,2,42184,42134,42137
16/214,D,1,42136,42134,42137
16/214,D,2,42136,42134,42184
16/216,A,1,42286,42523,42286
16/216,A,2,42286,42523,42157
16/216,B,1,42157,42523,42286
16/216,C,1,42157,42523,42286
16/216,D,1,42286,42523,42286
16/216,D,2,42286,42523,42157
16/221,A,1,42014,42522,42048
16/221,B,1,42048,42522,42014
16/224,A,1,42078,42520,42526
16/224,B,1,42526,42520,42078
16/225,A,1,42154,42323,42149
16/225,A,2,42149,42323,42154
17/001,A,1,44072,44063,44061
17/001,C,1,44063,44061,44064
17/001,D,1,44063,44061,44059
17/001,E,1,44059,44061,44064
17/001,F,1,44059,44061,44063
17/001,G,1,44058,44061,44064
17/001,G,2,44058,44061,44059
17/001,H,1,44058,44061,44063
17/001,I,1,44061,44063,44072
17/002,E,1,44116,44117,44122
17/002,H,1,44107,44117,44122
17/002,H,2,44107,44117,44116
17/004,A,1,44244,44031,44036
17/004,A,2,44244,44031,44033
17/004,A,3,44244,44031,44450
17/004,B,1,44450,44031,44244
17/004,B,2,44450,44031,44036
17/004,B,3,44450,44031,44033
17/004,D,1,44033,44031,44244
17/004,D,2,44033,44031,44036
17/005,A,1,44449,44052,44436
17/005,A,2,44449,44052,44437
17/005,A,3,44449,44052,44067
17/005,B,1,44436,44052,44437
17/005,B,2,44436,44052,44449
17/005,B,3,44436,44052,44067
17/005,C,1,44067,44052,44436
17/005,C,2,44067,44052,44437
17/005,C,3,44067,44052,44449
17/005,D,1,44437,44052,44436
17/005,D,2,44437,44052,44449
17/005,D,3,44437,44052,44067
17/006,A,1,44079,44076,44333
17/006,A,2,44079,44076,44311
17/006,A,3,44079,44076,44334
17/006,B,1,44334,44076,44333
17/006,B,2,44334,44076,44079
17/006,B,3,44334,44076,44311
17/006,C,1,44311,44076,44333
17/006,C,2,44311,44076,44079
17/006,C,3,44311,44076,44334
17/006,D,1,44333,44076,44079
17/006,D,2,44333,44076,44311
17/006,F,1,44333,44076,44079
17/007,A,1,44084,44099,44109
17/007,A,2,44084,44099,44110
17/007,A,3,44084,44099,44102
17/007,A,4,44084,44099,44091
17/007,B,1,44110,44099,44109
17/007,B,2,44110,44099,44102
17/007,B,3,44110,44099,44091
17/007,B,4,44110,44099,44084
17/007,D,1,44109,44099,44110
17/007,E,1,44109,44099,44110
17/007,E,2,44109,44099,44102
17/007,E,3,44109,44099,44091
17/007,E,4,44109,44099,44084
17/007,F,1,44091,44099,44109
17/007,F,2,44091,44099,44110
17/007,F,3,44091,44099,44102
17/007,F,4,44091,44099,44084
17/008,A,1,44137,44142,44146
17/008,A,2,44137,44142,44355
17/008,A,3,44137,44142,44140
17/008,B,1,44355,44142,44146
17/008,B,2,44355,44142,44140
17/008,B,3,44355,44142,44137
17/008,D,1,44140,44142,44146
17/008,D,2,44140,44142,44137
17/008,E,1,44140,44142,44146
17/008,E,2,44140,44142,44355
17/008,E,3,44140,44142,44137
17/009,A,1,44467,44282,44306
17/009,A,2,44467,44282,44187
17/009,A,3,44467,44282,44265
17/009,B,1,44187,44282,44306
17/009,B,2,44187,44282,44467
17/009,C,1,44265,44282,44306
17/009,C,2,44265,44282,44187
17/009,C,3,44265,44282,44467
17/009,D,1,44306,44282,44187
17/009,D,2,44306,44282,44467
17/009,D,3,44306,44282,44265
17/010,A,1,44191,44284,44305
17/010,A,2,44191,44284,44258
17/010,A,3,44191,44284,44266
17/010,B,1,44258,44284,44305
17/010,B,2,44258,44284,44191
17/010,B,3,44258,44284,44266
17/010,C,1,44266,44284,44305
17/010,C,2,44266,44284,44258
17/010,C,3,44266,44284,44191
17/010,D,1,44305,44284,44258
17/010,D,2,44305,44284,44191
17/010,D,3,44305,44284,44266
17/011,A,1,44284,44258,44259
17/011,A,2,44284,44258,44304
17/011,B,1,44259,44258,44284
17/011,B,2,44259,44258,44304
17/011,D,1,44304,44258,44259
17/011,D,2,44304,44258,44284
17/012,A,1,44462,44261,44262
17/012,A,2,44462,44261,44459
17/012,A,3,44462,44261,44461
17/012,B,1,44459,44261,44262
17/012,B,2,44459,44261,44462
17/012,B,3,44459,44261,44461
17/012,C,1,44461,44261,44262
17/012,C,2,44461,44261,44462
17/012,C,3,44461,44261,44459
17/012,D,1,44262,44261,44462
17/012,D,2,44262,44261,44459
17/012,D,3,44262,44261,44461
17/013,A,1,44460,44263,44849
17/013,A,2,44460,44263,44365
17/013,B,1,44849,44263,44460
17/013,B,2,44849,44263,44365
17/013,C,1,44849,44263,44365
17/013,D,1,44365,44263,44460
17/013,D,2,44365,44263,44849
17/013,F,1,44301,44263,44460
17/013,F,2,44301,44263,44849
17/013,F,3,44301,44263,44365
17/015,A,1,44403,44411,44309
17/015,B,1,44309,44411,44403
17/017,A,1,44088,44407,44134
17/017,A,2,44088,44407,44125
17/017,A,3,44088,44407,44083
17/017,B,1,44125,44407,44088
17/017,B,2,44125,44407,44134
17/017,B,3,44125,44407,44083
17/017,C,1,44134,44407,44088
17/017,C,2,44134,44407,44125
17/017,C,3,44134,44407,44083
17/017,D,1,44083,44407,44088
17/017,D,2,44083,44407,44134
17/017,D,3,44083,44407,44125
17/018,A,1,44131,44056,44303
17/018,A,2,44131,44056,44141
17/018,A,3,44131,44056,44136
17/018,B,1,44141,44056,44131
17/018,B,2,44141,44056,44303
17/018,B,3,44141,44056,44136
17/018,C,1,44136,44056,44131
17/018,C,2,44136,44056,44303
17/018,C,3,44136,44056,44141
17/018,D,1,44303,44056,44131
17/018,D,2,44303,44056,44141
17/018,D,3,44303,44056,44136
17/021,A,1,44269,44276,44283
17/021,A,2,44269,44276,44275
17/021,B,1,44275,44276,44283
17/021,G,1,44269,44276,44283
17/027,A,1,44270,44271,44560
17/027,A,2,44270,44271,44621
17/027,B,1,44560,44271,44621
17/027,B,2,44560,44271,44270
17/027,D,1,44621,44271,44560
17/027,D,2,44621,44271,44270
17/028,A,1,44322,44404,44406
17/028,A,2,44322,44404,44405
17/028,B,1,44406,44404,44322
17/028,B,2,44406,44404,44405
17/028,D,1,44405,44404,44406
17/028,D,2,44405,44404,44322
17/029,A,1,44264,44279,44274
17/029,A,2,44264,44279,44278
17/029,B,1,44274,44279,44278
17/029,B,2,44274,44279,44264
17/029,D,1,44278,44279,44274
17/029,D,2,44278,44279,44264
17/031,A,1,44272,44286,44255
17/031,A,2,44272,44286,44272
17/031,B,1,44286,44272,44277
17/031,B,2,44286,44272,44253
17/031,C,1,44253,44272,44286
17/031,M,1,44253,44272,44277
17/034,A,1,44307,44465,44283
17/034,A,2,44283,44465,44307
17/035,A,1,44203,44442,44202
17/035,A,2,44202,44442,44203
17/038,A,1,44263,44460,44459
17/038,A,2,44459,44460,44263
17/040,A,1,44845,44363,44846
17/040,A,2,44846,44363,44845
17/044,A,1,44041,44043,44437
17/044,B,1,44043,44424,44051
17/044,D,1,44181,44043,44437
17/045,A,1,44258,44259,44431
17/045,A,2,44258,44259,44260
17/045,A,3,44258,44259,44303
17/045,B,1,44260,44259,44258
17/045,B,2,44260,44259,44431
17/045,B,3,44260,44259,44303
17/045,C,1,44303,44259,44258
17/045,C,2,44303,44259,44431
17/045,C,3,44303,44259,44260
17/045,D,1,44431,44259,44258
17/045,D,2,44431,44259,44260
17/045,D,3,44431,44259,44303
17/048,A,1,44845,44464,44844
17/048,A,2,44844,44464,44845
17/049,A,1,44279,44278,45055
17/049,A,2,44279,44278,45061
17/049,B,1,45055,44278,44279
17/049,B,2,45055,44278,45061
17/049,C,1,45061,44278,45055
17/049,C,2,45061,44278,44279
17/053,A,1,44044,44073,44080
17/053,A,2,44044,44073,44075
17/053,B,1,44075,44073,44044
17/053,B,2,44075,44073,44080
17/053,C,1,44080,44073,44044
17/053,C,2,44080,44073,44075
17/053,E,1,44080,44073,44075
17/056,A,1,44279,44264,44325
17/056,A,2,44325,44264,44279
17/060,A,1,44022,44016,44015
17/060,B,1,44023,44022,44020
17/060,B,2,44023,44022,44016
17/060,C,1,44013,44023,44022
17/060,D,1,44015,44023,44022
17/063,B,1,44549,44627,44270
17/063,C,1,44270,44627,44549
17/065,A,1,44327,44403,44411
17/065,A,2,44327,44403,44406
17/065,B,1,44406,44403,44327
17/065,B,2,44406,44403,44411
17/065,C,1,44411,44403,44327
17/065,C,2,44411,44403,44406
17/065,D,1,44406,44403,44327
17/066,A,1,44404,44406,44044
17/066,A,2,44404,44406,44403
17/066,B,1,44044,44406,44403
17/066,B,2,44044,44406,44404
17/066,D,1,44403,44406,44044
17/066,E,1,44403,44406,44404
17/066,F,1,44404,44406,44044
17/067,A,1,44063,44072,44245
17/067,A,2,44063,44072,44454
17/067,B,1,44454,44072,44063
17/067,B,2,44454,44072,44245
17/067,E,1,44245,44072,44063
17/067,E,2,44245,44072,44454
17/070,A,1,44186,44285,44287
17/070,A,2,44186,44285,44213
17/070,B,1,44287,44285,44186
17/070,B,2,44287,44285,44213
17/070,C,1,44213,44285,44287
17/070,C,2,44213,44285,44186
17/070,D,1,44287,44285,44213
17/070,E,1,44213,44285,44287
17/072,A,1,44414,44153,44288
17/072,A,2,44414,44153,44293
17/072,B,1,44293,44153,44414
17/072,B,2,44293,44153,44288
17/072,C,1,44165,44153,44414
17/072,C,2,44165,44153,44288
17/072,C,3,44165,44153,44293
17/072,D,1,44288,44153,44414
17/072,D,2,44288,44153,44293
17/073,A,1,44349,44150,44458
17/073,A,2,44349,44150,44350
17/073,B,1,44458,44150,44349
17/073,B,2,44458,44150,44350
17/073,D,1,44350,44150,44458
17/073,D,2,44350,44150,44349
17/074,A,1,44414,44458,44150
17/074,A,2,44150,44458,44414
17/077,B,1,44489,44002,44000
17/078,A,1,44025,44032,44042
