controller_key,phase_ref,turn,saturn_a_node,saturn_b_node,saturn_c_node
32/119,A,1,74367,74368,74110
32/119,A,2,74110,74368,74367
32/121,A,1,74109,74367,74368
32/121,A,2,74368,74367,74109
32/123,A,1,74327,74655,74073
32/123,A,2,74073,74655,74327
32/124,A,1,74385,74388,74096
32/125,A,1,74149,74442,74148
32/125,A,2,74149,74442,74443
32/125,B,1,74148,74442,74149
32/125,C,1,74148,74442,74443
32/125,D,1,74443,74442,74148
32/125,E,1,74443,74442,74148
32/125,E,2,74443,74442,74149
32/129,A,1,74387,74178,74149
32/129,A,2,74387,74178,74438
32/129,B,1,74149,74178,74438
32/129,B,2,74149,74178,74387
32/129,C,1,74438,74178,74149
32/129,C,2,74438,74178,74387
32/132,A,1,74175,74371,74347
32/132,B,1,74347,74371,74175
32/134,A,1,74362,74360,74457
32/134,A,2,74457,74360,74362
32/137,A,1,74125,74649,74424
32/141,A,1,74106,74366,74227
32/141,A,2,74227,74366,74106
32/143,A,1,74088,74834,36102
32/143,B,1,36102,74834,74088
32/144,A,1,74354,74659,74249
32/144,A,2,74249,74659,74354
32/145,A,1,74249,74660,74016
32/145,A,2,74016,74660,74249
32/149,A,1,74634,74023,74192
32/149,A,2,74192,74023,74634
32/154,A,1,74217,74025,74566
32/154,C,1,74217,74025,74555
32/154,E,1,74555,74025,74217
32/155,A,1,74180,74652,74653
32/155,A,2,74653,74652,74180
32/156,A,1,74164,74653,74652
32/156,A,2,74652,74653,74164
32/157,A,1,74383,74839,74389
32/157,C,1,74389,74839,74191
32/163,A,1,74135,74639,74075
32/163,A,2,74075,74639,74135
32/176,A,1,74382,74088,74651
32/176,A,2,74651,74088,74382
32/177,A,1,74130,74024,74262
32/177,F,1,74127,74130,74024
32/180,A,1,74262,74263,74217
32/180,B,1,74221,74263,74217
32/180,E,1,74263,74217,74264
32/180,F,1,74025,74217,74264
32/184,A,1,74093,74320,74638
32/184,B,1,74301,74320,74638
32/184,E,1,74093,74320,74301
32/185,A,1,74320,74638,74094
32/186,A,1,74094,74365,74173
32/186,B,1,74173,74365,74094
32/188,A,1,74074,74625,74016
32/188,A,2,74016,74625,74074
32/190,A,1,74645,74098,74646
32/190,A,2,74645,74098,74434
32/190,B,1,74434,74098,74645
32/190,B,2,74434,74098,74646
32/190,C,1,74646,74098,74645
32/190,C,2,74646,74098,74434
32/191,A,1,74645,74644,74099
32/191,A,2,74099,74644,74645
32/194,A,1,74836,74827,74048
32/194,B,1,74836,74827,74048
32/194,C,1,74048,74827,74836
32/194,D,1,74048,74827,74836
32/195,A,1,74214,74837,74636
32/195,B,1,74636,74837,74214
32/205,A,1,74550,74551,74608
32/205,A,2,74550,74551,74534
32/205,B,1,74608,74551,74534
32/205,B,2,74608,74551,74550
32/205,C,1,74534,74551,74608
32/205,C,2,74534,74551,74550
32/208,A,1,74018,75504,74616
32/208,A,2,74616,75504,74018
32/210,A,1,74020,75503,74618
32/210,A,2,74618,75503,74020
32/218,A,1,74388,74096,74830
32/224,A,1,74045,74831,74067
32/224,C,1,74067,74831,74045
32/228,A,1,74210,74838,74209
32/228,B,1,74209,74838,74210
32/229,A,1,74060,74043,74281
32/229,A,2,74060,74043,74280
32/229,B,1,74281,74043,74060
32/229,B,2,74281,74043,74276
32/229,B,3,74281,74043,74280
32/229,C,1,74280,74043,74281
32/229,C,2,74280,74043,74060
32/229,C,3,74280,74043,74276
32/229,D,1,74276,74043,74281
32/229,D,2,74276,74043,74060
32/229,D,3,74276,74043,74280
32/229,E,1,74281,74043,74060
32/229,E,2,74281,74043,74280
32/230,A,1,74084,74070,74069
32/230,A,2,74084,74070,74071
32/230,B,1,74071,74070,74069
32/230,B,2,74071,74070,74084
32/230,C,1,74069,74070,74084
32/230,C,2,74069,74070,74071
32/230,D,1,74084,74070,74069
32/231,A,1,74047,74270,74271
32/231,B,1,74048,74270,74047
32/231,C,1,74048,74270,74271
32/231,E,1,74270,74271,74048
32/231,F,1,74270,74271,74636
32/231,G,1,74636,74271,74048
32/231,O,1,74271,74048,74270
32/231,P,1,74271,74048,74827
32/231,Q,1,74827,74048,74270
32/241,A,1,74440,74826,74441
32/241,B,1,74441,74826,74440
